influencer_id,name,influencer_type,mapped_outlet_id,state,city,mobile,loyalty_tier,last_app_login,data_quality_note
PIDINF001859,Rafiq Pillai,Carpenter,PIDOUT004214,Karnataka,Bengaluru,7279293748,Inactive,2026-02-26,name in local language in app
PIDINF001860,Bala Rao,Carpenter,PIDOUT006109,Telangana,Nizamabad,7565008795,Platinum,2024-08-22,same mobile as dealer
PIDINF001861,Kavya Varma,Waterproofing applicator,PIDOUT008078,Andhra Pradesh,Ongole,9289120008,Platinum,2024-06-03,name in local language in app
PIDINF001862,Chandra Rao,Mason,PIDOUT005436,Karnataka,Shivamogga,6972936973,Inactive,2024-07-12,
PIDINF001863,Venkatesh Babu,Mason,PIDOUT005377,ANDHRA,Nellore,8321779767,Inactive,02/07/2024,same mobile as dealer
PIDINF001864,Meena Prasad,Mason,PIDOUT004596,KL,Palakkad,8504346745,Inactive,2024-11-08,name in local language in app
PIDINF001865,Rafiq Das,Tile contractor,PIDOUT008551,Telangana,Siddipet,9999999999,Silver,2026-02-10,same mobile as dealer
PIDINF001866,Farida Menon,Tile contractor,PIDOUT007782,Telangana,Mahbubnagar,8263344014,Platinum,08/10/2025,name in local language in app
PIDINF001867,Ganesh Menon,Tile contractor,PIDOUT003939,Karnataka,Udupi,8157694685,Inactive,2025-10-27,mapped to old outlet
PIDINF001868,Manoj Khan,Painter,PIDOUT000676,Tamil Nadu,Madurai,8115065233,Inactive,2024-11-14,same mobile as dealer
PIDINF001869,Ganesh Patil,Carpenter,PIDOUT003475,KA,Ballari,9598751848,Bronze,2024-12-22,same mobile as dealer
PIDINF001870,Meena Khan,Painter,PIDOUT002362,Karnataka,Udupi,6560319912,Gold,2024-10-25,name in local language in app
PIDINF001871,Venkatesh Reddy,Mason,PIDOUT004661,Karnataka,Raichur,8887770635,Platinum,2026-03-13,mapped to old outlet
PIDINF001872,Venkatesh Kumar,Mason,PIDOUT005770,Telangana,Hyderabad,9916878588,Silver,,
PIDINF001873,Revathi Kumar,Waterproofing applicator,PIDOUT006000,Tamil Nadu,Madurai,7477406376,Silver,2025-12-17,
PIDINF001874,Sanjay Pillai,Tile contractor,PIDOUT005343,Tamil Nadu,Trichy,9797552052,Platinum,,name in local language in app
PIDINF001875,Rafiq Pillai,Waterproofing applicator,PIDOUT005690,Karnataka,Hubballi,6197869217,Bronze,2025-05-06,mapped to old outlet
PIDINF001876,Arun Gowda,Painter,PIDOUT002372,Karnataka,Udupi,7904091654,Gold,2024-08-19,
PIDINF001877,Lakshmi Pillai,Painter,PIDOUT005713,Telangana,Adilabad,9977213367,Gold,2024-09-30,mapped to old outlet
PIDINF001878,Karthik Kumar,Tile contractor,PIDOUT001767,Karnataka,Ballari,6936006678,Bronze,2024-06-01,name in local language in app
PIDINF001879,Anand Kumar,Tile contractor,PIDOUT007784,Karnataka,Shivamogga,6670455080,Inactive,2025-06-21,name in local language in app
PIDINF001880,Irfan Gowda,Tile contractor,PIDOUT005583,Tamil Nadu,Cuddalore,6316668216,Platinum,2024-09-08,same mobile as dealer
PIDINF001881,Manoj Reddy,Carpenter,PIDOUT005152,Andhra Pradesh,Visakhapatnam,8970054130,Inactive,2026-02-24,
PIDINF001882,Irfan Menon,Mason,PIDOUT005921,Andhra Pradesh,Rajahmundry,6089773769,Silver,2025-02-28,inactive but purchases seen
PIDINF001883,Yusuf Acharya,Carpenter,PIDOUT002994,Kerala,Kottayam,6222412723,Inactive,,same mobile as dealer
PIDINF001884,Revathi Nair,Carpenter,PIDOUT003596,Karnataka,Belagavi,6471815395,Gold,2024-07-26,
PIDINF001885,Sanjay Acharya,Tile contractor,PIDOUT002845,Andhra Pradesh,Kadapa,8940838943,Inactive,,name in local language in app
PIDINF001886,Karthik Nair,Painter,PIDOUT005037,Karnataka,Hubballi,9589712048,Gold,,same mobile as dealer
PIDINF001887,Karthik Kumar,Painter,PIDOUT008778,Karnataka,Mysuru,8748832997,Platinum,2026-02-21,mapped to old outlet
PIDINF001888,Kavya Prasad,Mason,PIDOUT001928,Kerala,Thrissur,9868533989,Platinum,,name in local language in app
PIDINF001889,Sowmya Varma,Carpenter,PIDOUT007476,Karnataka,Shivamogga,6589296767,Inactive,2025-02-07,inactive but purchases seen
PIDINF001890,Lokesh Gowda,Painter,PIDOUT005828,Telangana,Mahbubnagar,9062041031,Silver,,
PIDINF001891,Geetha Menon,Mason,PIDOUT008390,Karnataka,Raichur,8136172822,Platinum,09/01/2025,
PIDINF001892,Revathi Shetty,Painter,PIDOUT002459,Tamil Nadu,Salem,7588165453,Bronze,,mapped to old outlet
PIDINF001893,Karthik Iyer,Waterproofing applicator,PIDOUT004212,Andhra Pradesh,Guntur,6337311046,Bronze,2024-10-13,name in local language in app
PIDINF001894,Sowmya Joseph,Waterproofing applicator,PIDOUT004642,Andhra Pradesh,Visakhapatnam,7489547486,Bronze,2024-07-17,inactive but purchases seen
PIDINF001895,Sowmya Reddy,Tile contractor,PIDOUT008487,Tamil Nadu,Chennai,6237365898,Inactive,,
PIDINF001896,Deepak Naidu,Tile contractor,PIDOUT006287,Karnataka,Mysuru,7893282034,Inactive,2025-02-19,
PIDINF001897,Lakshmi Prasad,Waterproofing applicator,PIDOUT001284,Tamil Nadu,Hosur,8672782182,Bronze,2025-12-14,
PIDINF001898,Yusuf Kumar,Tile contractor,PIDOUT000430,Telangana,Hyderabad,9885491949,Silver,2025-10-02,inactive but purchases seen
PIDINF001899,Irfan Menon,Painter,PIDOUT006679,KARNATAKA,Bengaluru,8124992851,Silver,2025-10-16,same mobile as dealer
PIDINF001900,Jagan Kumar,Tile contractor,PIDOUT003205,Telangana,Siddipet,9323951066,Bronze,2025-10-02,name in local language in app
PIDINF001901,Priya Joseph,Waterproofing applicator,PIDOUT000071,TELANGANA,Hyderabad,6454054211,Inactive,,name in local language in app
PIDINF001902,Yusuf Naidu,Painter,PIDOUT008865,Karnataka,Mangaluru,9679254935,Inactive,2025-09-21,inactive but purchases seen
PIDINF001903,Meena Naidu,Carpenter,PIDOUT004418,Karnataka,Raichur,9720061254,Bronze,2025-10-09,name in local language in app
PIDINF001904,Suresh Acharya,Mason,PIDOUT005040,Karnataka,Davanagere,7325634519,Silver,21/09/2024,same mobile as dealer
PIDINF001905,Yusuf Reddy,Waterproofing applicator,PIDOUT008333,Andhra Pradesh,Kurnool,6709601405,Bronze,2025-10-17,mapped to old outlet
PIDINF001906,Venkatesh Shetty,Carpenter,PIDOUT007304,TAMILNADU,Cuddalore,7815217479,Inactive,,mapped to old outlet
PIDINF001907,Meena Das,Tile contractor,PIDOUT001323,Andhra Pradesh,Vijayawada,9685138076,Platinum,03/15/2025,name in local language in app
PIDINF001908,Venkatesh Khan,Tile contractor,PIDOUT003749,Tamil Nadu,Chennai,7827973489,Silver,2025-04-27,name in local language in app
PIDINF001909,Irfan Reddy,Carpenter,PIDOUT007837,Karnataka,Mysuru,NA,Bronze,2025-02-21,name in local language in app
PIDINF001910,Sowmya Khan,Carpenter,PIDOUT005801,KA,Udupi,9582568314,Platinum,2024-10-06,
PIDINF001911,Arun Menon,Waterproofing applicator,PIDOUT005902,Andhra Pradesh,Vijayawada,6016011532,Silver,2024-05-27,name in local language in app
PIDINF001912,Lakshmi Naidu,Mason,PIDOUT005835,Telangana,Suryapet,7265424730,Silver,2025-05-23,name in local language in app
PIDINF001913,Sowmya Gowda,Mason,PIDOUT000681,Tamil Nadu,Thanjavur,9311392148,Gold,07-Jul-25,mapped to old outlet
PIDINF001914,Farida Nair,Waterproofing applicator,PIDOUT007432,ANDHRA,Kakinada,7731554110,Bronze,2025-06-23,name in local language in app
PIDINF001915,Arun Varma,Tile contractor,PIDOUT002928,Kerala,Thiruvananthapuram,7455463592,Inactive,2024-08-12,mapped to old outlet
PIDINF001916,Deepak Kumar,Carpenter,PIDOUT008895,Andhra Pradesh,Kurnool,7952011560,Bronze,2025-12-08,inactive but purchases seen
PIDINF001917,Revathi Khan,Mason,PIDOUT001586,Karnataka,Ballari,9236917084,Platinum,10/01/2026,
PIDINF001918,Arun Menon,Waterproofing applicator,PIDOUT005840,Andhra Pradesh,Rajahmundry,7471849132,Inactive,2024-06-21,mapped to old outlet
PIDINF001919,Anand Pillai,Waterproofing applicator,PIDOUT003074,Karnataka,Davanagere,6464934787,Gold,2024-05-18,
PIDINF001920,Irfan Prasad,Painter,PIDOUT006425,Karnataka,Tumakuru,9220108647,Bronze,,
PIDINF001921,Sowmya Das,Tile contractor,PIDOUT004887,Telangana,Mahbubnagar,0,Bronze,2025-10-20,same mobile as dealer
PIDINF001922,Karthik Khan,Carpenter,PIDOUT000195,ANDHRA,Kakinada,7872758176,Silver,2025-12-06,
PIDINF001923,Sowmya Babu,Tile contractor,PIDOUT004915,Telangana,Khammam,9551241937,Bronze,31/12/2025,
PIDINF001924,Naveen Acharya,Carpenter,PIDOUT007598,Kerala,Kollam,6829003156,Bronze,2024-09-24,same mobile as dealer
PIDINF001925,Yusuf Rao,Mason,PIDOUT002595,Tamil Nadu,Madurai,9568327152,Bronze,23/07/2025,same mobile as dealer
PIDINF001926,Kavya Kumar,Carpenter,PIDOUT008175,Puducherry,Karaikal,6521313542,Gold,2025-05-04,
PIDINF001927,Irfan Menon,Carpenter,PIDOUT002339,Tamil Nadu,Coimbatore,7064163051,Platinum,2025-03-07,same mobile as dealer
PIDINF001928,Manoj Patil,Painter,PIDOUT004017,Karnataka,Bengaluru,6202845443,Bronze,2025-11-03,mapped to old outlet
PIDINF001929,Deepak Gowda,Painter,PIDOUT007818,Andhra Pradesh,Vijayawada,6006839794,Bronze,2025-08-05,inactive but purchases seen
PIDINF001930,Lakshmi Prasad,Tile contractor,PIDOUT007525,Kerala,Kottayam,6176555835,Inactive,2025-04-06,name in local language in app
PIDINF001931,Arun Pillai,Mason,PIDOUT003162,Telangana,Hyderabad,8232700463,Platinum,2025-01-22,
PIDINF001932,Venkatesh Nair,Tile contractor,PIDOUT006562,Telangana,Khammam,9623207956,Bronze,2025-12-12,mapped to old outlet
PIDINF001933,Lokesh Reddy,Painter,PIDOUT003800,Telangana,Suryapet,6257889305,Bronze,2026-02-13,name in local language in app
PIDINF001934,Irfan Prasad,Tile contractor,PIDOUT007683,Telangana,Khammam,9831611612,Inactive,2024-12-31,name in local language in app
PIDINF001935,Rafiq Rao,Painter,PIDOUT001761,Tamil Nadu,Cuddalore,6474487287,Platinum,28/04/2025,inactive but purchases seen
PIDINF001936,Senthil Acharya,Mason,PIDOUT001205,Telangana,Nalgonda,9927662366,Platinum,,mapped to old outlet
PIDINF001937,Lokesh Patil,Tile contractor,PIDOUT006286,Telangana,Karimnagar,9915565812,Bronze,,name in local language in app
PIDINF001938,Rafiq Babu,Mason,PIDOUT007376,TAMILNADU,Madurai,9055980848,Gold,,name in local language in app
PIDINF001939,Manoj Shetty,Tile contractor,PIDOUT000748,Tamil Nadu,Erode,6524919879,Bronze,03/26/2025,same mobile as dealer
PIDINF001940,Venkatesh Gowda,Mason,PIDOUT004449,Telangana,Karimnagar,9286418097,Gold,2025-05-05,name in local language in app
PIDINF001941,Bala Pillai,Waterproofing applicator,PIDOUT005079,Andhra Pradesh,Kadapa,7121809283,Inactive,,name in local language in app
PIDINF001942,Farida Rao,Carpenter,PIDOUT004942,Telangana,Nalgonda,7729059233,Inactive,2024-06-02,name in local language in app
PIDINF001943,Kavya Naidu,Carpenter,PIDOUT003946,Andhra Pradesh,Kurnool,8205569019,Silver,2024-04-20,same mobile as dealer
PIDINF001944,Kavya Reddy,Waterproofing applicator,PIDOUT003669,Andhra Pradesh,Nellore,0,Gold,2025-07-11,same mobile as dealer
PIDINF001945,Deepak Das,Mason,PIDOUT007894,Telangana,Mahbubnagar,7486133604,Silver,2025-10-16,same mobile as dealer
PIDINF001946,Kavya Nair,Painter,PIDOUT003306,Telangana,Karimnagar,7742074363,Inactive,,mapped to old outlet
PIDINF001947,Prakash Rao,Tile contractor,PIDOUT003630,Telangana,Suryapet,6314429638,Silver,04/04/2025,
PIDINF001948,Rafiq Joseph,Painter,PIDOUT006118,Andhra Pradesh,Guntur,7340486693,Gold,2025-04-10,name in local language in app
PIDINF001949,Bala Gowda,Mason,PIDOUT001364,Karnataka,Mysuru,7513755237,Platinum,,inactive but purchases seen
PIDINF001950,Manoj Joseph,Carpenter,PIDOUT008481,Tamilnadu,Erode,7966993416,Inactive,2025-11-26,same mobile as dealer
PIDINF001951,Revathi Gowda,Waterproofing applicator,PIDOUT001928,Andhra Pradesh,Kakinada,9245018760,Bronze,2025-04-30,mapped to old outlet
PIDINF001952,Naveen Reddy,Waterproofing applicator,PIDOUT007776,Andhra Pradesh,Tirupati,7542249126,Inactive,2026-01-01,name in local language in app
PIDINF001953,Arun Rao,Mason,PIDOUT000492,Telangana,Adilabad,7950593385,Silver,2025-01-17,mapped to old outlet
PIDINF001954,Sanjay Das,Carpenter,PIDOUT007872,Karnataka,Belagavi,6976898885,Bronze,,mapped to old outlet
PIDINF001955,Arun Joseph,Painter,PIDOUT008107,Karnataka,Shivamogga,6643141779,Gold,2025-07-17,name in local language in app
PIDINF001956,Naveen Khan,Tile contractor,PIDOUT003071,Andhra Pradesh,Vijayawada,8624901422,Platinum,2024-10-14,
PIDINF001957,Ganesh Reddy,Waterproofing applicator,PIDOUT004884,Tamil Nadu,Tirunelveli,7674130505,Silver,2025-07-08,inactive but purchases seen
PIDINF001958,Karthik Babu,Tile contractor,PIDOUT002237,Andhra Pradesh,Vijayawada,6403175867,Inactive,2025-10-01,name in local language in app
PIDINF001959,Revathi Menon,Mason,PIDOUT004567,Telangana,Nalgonda,9903089420,Platinum,2025-08-29,same mobile as dealer
PIDINF001960,Sanjay Kumar,Tile contractor,PIDOUT008796,Telangana,Mahbubnagar,6437142095,Platinum,2024-04-17,name in local language in app
PIDINF001961,Lakshmi Babu,Mason,PIDOUT007633,Kerala,Kannur,7904986825,Silver,2025-02-02,same mobile as dealer
PIDINF001962,Bala Patil,Tile contractor,PIDOUT000197,Andhra Pradesh,Nellore,7846870402,Bronze,23-Jul-25,same mobile as dealer
PIDINF001963,Deepak Iyer,Waterproofing applicator,PIDOUT001674,Telangana,Khammam,9031493243,Bronze,2025-07-15,name in local language in app
PIDINF001964,Naveen Prasad,Tile contractor,PIDOUT003504,Karnataka,Belagavi,8915930249,Platinum,2024-08-05,inactive but purchases seen
PIDINF001965,Venkatesh Joseph,Painter,PIDOUT005296,KA,Hubballi,7637559320,Silver,,name in local language in app
PIDINF001966,Revathi Prasad,Mason,PIDOUT004874,Andhra Pradesh,Rajahmundry,9735876687,Gold,2024-12-27,inactive but purchases seen
PIDINF001967,Naveen Reddy,Tile contractor,PIDOUT002383,Karnataka,Mysuru,8233686556,Platinum,2025-11-28,mapped to old outlet
PIDINF001968,Prakash Rao,Tile contractor,PIDOUT007968,Tamil Nadu,Kanchipuram,6592700671,Silver,18-Jan-25,inactive but purchases seen
PIDINF001969,Kavya Menon,Waterproofing applicator,PIDOUT005011,Tamil Nadu,Cuddalore,6359117125,Platinum,,
PIDINF001970,Manoj Reddy,Waterproofing applicator,PIDOUT005404,KARNATAKA,Udupi,7641312958,Bronze,2024-10-02,
PIDINF001971,Manoj Babu,Waterproofing applicator,PIDOUT007082,Kerala,Palakkad,7034347090,Silver,2026-02-01,inactive but purchases seen
PIDINF001972,Lokesh Gowda,Tile contractor,PIDOUT007581,Telangana,Hyderabad,8841453051,Platinum,,mapped to old outlet
PIDINF001973,Farida Menon,Painter,PIDOUT006250,Telangana,Adilabad,6557217720,Gold,2025-08-18,mapped to old outlet
PIDINF001974,Jagan Nair,Carpenter,PIDOUT000236,Tamil Nadu,Chennai,7539112248,Platinum,2025-01-17,
PIDINF001975,Deepak Babu,Painter,PIDOUT005869,Andhra Pradesh,Kurnool,9241387734,Platinum,,same mobile as dealer
PIDINF001976,Anand Joseph,Carpenter,PIDOUT002648,Tamilnadu,Cuddalore,9902535097,Gold,2025-03-30,
PIDINF001977,Revathi Babu,Tile contractor,PIDOUT004239,Puducherry,Karaikal,8122375043,Bronze,,mapped to old outlet
PIDINF001978,Revathi Patil,Carpenter,PIDOUT006906,Karnataka,Mangaluru,7270735633,Gold,2025-03-12,name in local language in app
PIDINF001979,Farida Acharya,Carpenter,PIDOUT008069,TG,Hyderabad,9461844523,Inactive,,inactive but purchases seen
PIDINF001980,Kavya Pillai,Waterproofing applicator,PIDOUT006918,Tamil Nadu,Salem,9297566283,Platinum,,mapped to old outlet
PIDINF001981,Venkatesh Naidu,Carpenter,PIDOUT000096,Andhra Pradesh,Visakhapatnam,7752943686,Bronze,2025-08-04,name in local language in app
PIDINF001982,Deepak Khan,Mason,PIDOUT002985,Tamil Nadu,Chennai,8793999543,Platinum,11/01/2024,mapped to old outlet
PIDINF001983,Manoj Pillai,Tile contractor,PIDOUT007290,Telangana,Adilabad,9798486728,Platinum,2024-07-29,mapped to old outlet
PIDINF001984,Meena Iyer,Mason,PIDOUT004146,Kerala,Kannur,8134096502,Inactive,2024-07-20,name in local language in app
PIDINF001985,Ganesh Menon,Tile contractor,PIDOUT003293,Telangana,Khammam,8961173512,Bronze,06/19/2025,name in local language in app
PIDINF001986,Irfan Babu,Mason,PIDOUT006249,TG,Siddipet,7701557883,Gold,,mapped to old outlet
PIDINF001987,Chandra Babu,Painter,PIDOUT003196,TN,Kanchipuram,6174661506,Bronze,2025-01-27,
PIDINF001988,Manoj Iyer,Carpenter,PIDOUT008982,Karnataka,Belagavi,6646497299,Gold,13/01/2025,mapped to old outlet
PIDINF001989,Sanjay Shetty,Painter,PIDOUT004135,Tamil Nadu,Tirunelveli,8792579691,Platinum,,name in local language in app
PIDINF001990,Deepak Reddy,Painter,PIDOUT000364,Andhra Pradesh,Rajahmundry,8917840620,Gold,2024-08-08,mapped to old outlet
PIDINF001991,Senthil Prasad,Carpenter,PIDOUT004623,Tamil Nadu,Tirunelveli,9122578421,Inactive,,name in local language in app
PIDINF001992,Rafiq Khan,Waterproofing applicator,PIDOUT008207,Tamil Nadu,Tirunelveli,9014960605,Silver,,name in local language in app
PIDINF001993,Yusuf Shetty,Carpenter,PIDOUT000977,Karnataka,Raichur,0,Bronze,2025-05-29,inactive but purchases seen
PIDINF001994,Arun Menon,Waterproofing applicator,PIDOUT004497,KARNATAKA,Mangaluru,6604677874,Inactive,24-Jun-24,
PIDINF001995,Farida Rao,Mason,PIDOUT004118,Andhra Pradesh,Visakhapatnam,8374012315,Inactive,2024-08-01,name in local language in app
PIDINF001996,Anand Naidu,Mason,PIDOUT005436,Telangana,Nalgonda,8431787708,Inactive,2025-07-30,
PIDINF001997,Meena Joseph,Painter,PIDOUT001884,Kerala,Kottayam,7467261719,Bronze,2026-01-13,
PIDINF001998,Deepak Prasad,Carpenter,PIDOUT004001,Kerala,Palakkad,9995431765,Silver,26/10/2025,mapped to old outlet
PIDINF001999,Hari Prasad,Tile contractor,PIDOUT008375,TG,Adilabad,,Gold,,inactive but purchases seen
PIDINF002000,Sanjay Varma,Mason,PIDOUT001753,KA,Udupi,7957092658,Silver,10/04/2024,mapped to old outlet
PIDINF002001,Irfan Reddy,Painter,PIDOUT002896,Kerala,Kozhikode,8078050806,Gold,,mapped to old outlet
PIDINF002002,Meena Menon,Carpenter,PIDOUT002949,Andhra Pradesh,Kurnool,0,Gold,2024-07-15,same mobile as dealer
PIDINF002003,Deepak Reddy,Mason,PIDOUT004818,Karnataka,Hubballi,9999999999,Silver,2025-02-24,inactive but purchases seen
PIDINF002004,Senthil Prasad,Tile contractor,PIDOUT008694,TAMILNADU,Chennai,7157050449,Silver,2025-10-04,name in local language in app
PIDINF002005,Kavya Das,Waterproofing applicator,PIDOUT004392,Karnataka,Kalaburagi,9165996826,Platinum,2025-06-01,mapped to old outlet
PIDINF002006,Deepak Rao,Waterproofing applicator,PIDOUT006619,Tamil Nadu,Tirunelveli,0,Silver,2024-10-01,inactive but purchases seen
PIDINF002007,Priya Joseph,Mason,PIDOUT004044,Andhra Pradesh,Tirupati,8612196610,Platinum,2025-10-28,name in local language in app
PIDINF002008,Lokesh Iyer,Mason,PIDOUT007756,Telangana,Adilabad,6765231585,Platinum,2025-08-14,same mobile as dealer
PIDINF002009,Chandra Gowda,Carpenter,PIDOUT006568,Tamil Nadu,Hosur,7066129241,Bronze,2025-12-06,name in local language in app
PIDINF002010,Revathi Gowda,Carpenter,PIDOUT007241,Karnataka,Davanagere,9023711269,Gold,,same mobile as dealer
PIDINF002011,Ganesh Menon,Carpenter,PIDOUT007152,Telangana,Karimnagar,8653660805,Gold,2025-10-16,inactive but purchases seen
PIDINF002012,Lakshmi Menon,Painter,PIDOUT008987,Tamil Nadu,Thanjavur,6156647512,Inactive,2024-08-22,
PIDINF002013,Anand Patil,Waterproofing applicator,PIDOUT005411,Tamil Nadu,Madurai,7476838382,Silver,2025-12-28,mapped to old outlet
PIDINF002014,Sanjay Nair,Painter,PIDOUT007497,Karnataka,Belagavi,8139943713,Gold,2024-08-22,
PIDINF002015,Prakash Pillai,Painter,PIDOUT004966,Karnataka,Udupi,6373252936,Platinum,2024-06-20,name in local language in app
PIDINF002016,Priya Kumar,Painter,PIDOUT008686,Karnataka,Davanagere,8787831902,Inactive,2024-11-01,inactive but purchases seen
PIDINF002017,Priya Reddy,Painter,PIDOUT005252,Tamil Nadu,Vellore,9927583310,Gold,2024-06-02,mapped to old outlet
PIDINF002018,Geetha Pillai,Painter,PIDOUT002222,KA,Tumakuru,8840868239,Inactive,2026-03-23,
PIDINF002019,Lokesh Kumar,Waterproofing applicator,PIDOUT001129,Karnataka,Raichur,8152704216,Gold,2026-03-25,mapped to old outlet
PIDINF002020,Arun Rao,Painter,PIDOUT007525,Tamil Nadu,Erode,6888125471,Platinum,2026-01-28,
PIDINF002021,Deepak Prasad,Painter,PIDOUT004741,Telangana,Khammam,9817649460,Silver,2025-10-05,name in local language in app
PIDINF002022,Irfan Prasad,Mason,PIDOUT006759,Tamil Nadu,Hosur,7196457477,Inactive,2024-11-11,name in local language in app
PIDINF002023,Farida Babu,Mason,PIDOUT005071,AP,Tirupati,7468911237,Gold,,same mobile as dealer
PIDINF002024,Karthik Iyer,Mason,PIDOUT008603,Tamil Nadu,Tirunelveli,6958412136,Platinum,2025-10-27,name in local language in app
PIDINF002025,Sanjay Naidu,Tile contractor,PIDOUT008857,Karnataka,Raichur,9404905670,Silver,2024-07-28,
PIDINF002026,Farida Prasad,Tile contractor,PIDOUT002948,Karnataka,Tumakuru,8426733095,Inactive,2025-04-11,inactive but purchases seen
PIDINF002027,Prakash Pillai,Tile contractor,PIDOUT003501,KA,Raichur,9516459850,Platinum,2024-05-31,mapped to old outlet
PIDINF002028,Jagan Gowda,Tile contractor,PIDOUT007989,Telangana,Nizamabad,7077868967,Silver,2026-02-16,mapped to old outlet
