farmer_id,farmer_name,mapped_store_id,mapped_dealer_id,state,district,village,mobile,primary_crop,acreage,irrigation,data_quality_note
CORFRM0010218,Ganesh Pillai,CORSTR00873,CORDLR000426,Karnataka,Kalaburagi,Kottapalli,8805050956,Groundnut,22.93,rainfed,village spelling mismatch
CORFRM0010219,Rafiq Shetty,CORSTR01150,,Telangana,Karimnagar,Cheruvu,8659858238,Vegetables,27.51,canal,same mobile in family
CORFRM0010220,Anand Patil,CORSTR01065,,Andhra Pradesh,Nellore,Nellore Rural,9941553177,Cotton,21.82,rainfed,village spelling mismatch
CORFRM0010221,Sanjay Das,CORSTR00792,CORDLR002801,Telangana,Suryapet,Halli,6357191803,Turmeric,34.22,drip,
CORFRM0010222,Lakshmi Rao,CORSTR00208,,Telangana,Khammam,Pudur,9724117136,Mango,17.39,drip,mapped to nearest store
CORFRM0010223,Hari Iyer,CORSTR01041,CORDLR000444,Andhra Pradesh,Kurnool,Melur,6470050097,Coconut,18.91,borewell,
CORFRM0010224,Rafiq Pillai,CORSTR00632,,Andhra Pradesh,Kakinada,Halli,9497345395,Chilli,32.25,rainfed,mapped to nearest store
CORFRM0010225,Hari Rao,CORSTR00630,,Andhra Pradesh,Tirupati,Pudur,0,Coconut,7.78,drip,same mobile in family
CORFRM0010226,Prakash Pillai,CORSTR00251,CORDLR000335,Andhra Pradesh,Krishna,Pudur,9379292825,Chilli,11.7,rainfed,mapped to nearest store
CORFRM0010227,Lokesh Reddy,CORSTR01122,,Andhra Pradesh,Nellore,Palem,7917945758,Mango,15.38,unknown,mapped to nearest store
CORFRM0010228,Suresh Kumar,CORSTR01139,,Karnataka,Ballari,Halli,8202199371,Banana,14.39,canal,
CORFRM0010229,Hari Pillai,CORSTR00111,CORDLR001379,Karnataka,Dharwad,Palem,6640199574,Vegetables,33.11,canal,mapped to nearest store
CORFRM0010230,Chandra Pillai,CORSTR00474,,Telangana,Adilabad,Melur,6417500315,Mango,34.12,drip,
CORFRM0010231,Sowmya Khan,CORSTR00381,CORDLR000879,Andhra Pradesh,Kakinada,Kakinada Rural,9451494721,Groundnut,13.52,drip,same mobile in family
CORFRM0010232,Suresh Kumar,CORSTR00254,CORDLR002602,Andhra Pradesh,Kadapa,Cheruvu,6930645596,Maize,27.85,borewell,same mobile in family
CORFRM0010233,Lakshmi Rao,CORSTR01100,CORDLR002140,Andhra Pradesh,Kurnool,Melur,7256290832,Cotton,12.55,rainfed,
CORFRM0010234,Senthil Patil,CORSTR00867,,Telangana,Suryapet,Cheruvu,7507464013,Groundnut,2.66,drip,village spelling mismatch
CORFRM0010235,Deepak Acharya,CORSTR01052,,Telangana,Khammam,Halli,6463799115,Maize,16.68,borewell,village spelling mismatch
CORFRM0010236,Jagan Gowda,CORSTR01116,CORDLR001248,Telangana,Warangal,Melur,6262288614,Banana,21.15,canal,mapped to nearest store
CORFRM0010237,Priya Prasad,CORSTR00920,CORDLR001723,Karnataka,Kalaburagi,Cheruvu,9999999999,Cotton,1.8,canal,
CORFRM0010238,Kavya Shetty,CORSTR00628,CORDLR002980,Karnataka,Ballari,Ballari Rural,7012868481,Paddy,18.55,rainfed,crop not updated
CORFRM0010239,Sanjay Kumar,CORSTR00848,CORDLR000551,A.P.,Kurnool,Kurnool Rural,7074782279,Banana,18.97,borewell,same mobile in family
CORFRM0010240,Meena Varma,CORSTR00866,,Andhra Pradesh,Nellore,Rampur,6374403139,Groundnut,12.31,borewell,crop not updated
CORFRM0010241,Jagan Khan,CORSTR00766,,Karnataka,Ballari,Halli,6224809630,Coconut,5.48,rainfed,same mobile in family
CORFRM0010242,Suresh Joseph,CORSTR00187,CORDLR001085,Telangana,Khammam,Rampur,6535824721,Maize,29.27,rainfed,mapped to nearest store
CORFRM0010243,Karthik Reddy,CORSTR00385,CORDLR000115,Karnataka,Belagavi,Rampur,7240313859,Maize,18.69,drip,same mobile in family
CORFRM0010244,Hari Acharya,CORSTR00923,,Telangana,Adilabad,Halli,6364611910,Cotton,16.56,drip,
CORFRM0010245,Venkatesh Khan,CORSTR00547,CORDLR001019,Karnataka,Tumakuru,Halli,6812777798,Coconut,6.22,unknown,
CORFRM0010246,Irfan Gowda,CORSTR00969,,Andhra Pradesh,Prakasam,Rampur,6087842537,Banana,32.21,canal,mapped to nearest store
CORFRM0010247,Prakash Rao,CORSTR00099,,ANDHRA,Prakasam,Pudur,6704385463,Cotton,15.52,borewell,crop not updated
CORFRM0010248,Anand Varma,CORSTR00820,,Telangana,Nalgonda,Palem,,Vegetables,4.03,unknown,crop not updated
CORFRM0010249,Deepak Joseph,CORSTR01122,,Telangana,Suryapet,Pudur,8167831155,Groundnut,20.49,unknown,
CORFRM0010250,Anand Babu,CORSTR00801,,Andhra Pradesh,Kadapa,Palem,7145004314,Cotton,25.77,canal,crop not updated
CORFRM0010251,Priya Shetty,CORSTR00116,,Andhra Pradesh,Guntur,Guntur Rural,7392098594,Coconut,21.82,borewell,same mobile in family
CORFRM0010252,Kavya Reddy,CORSTR00392,,Telangana,Warangal,Melur,6501798555,Turmeric,4.52,borewell,same mobile in family
CORFRM0010253,Revathi Varma,CORSTR00336,,Andhra Pradesh,Kadapa,Rampur,8154782312,Groundnut,29.02,borewell,crop not updated
CORFRM0010254,Lakshmi Menon,CORSTR00559,CORDLR001695,Telangana,Warangal,Warangal Rural,7608408447,Cotton,19.72,canal,mapped to nearest store
CORFRM0010255,Hari Iyer,CORSTR00297,,Telangana,Warangal,Kottapalli,9877879075,Banana,6.75,unknown,same mobile in family
CORFRM0010256,Suresh Kumar,CORSTR00382,,Andhra Pradesh,Nellore,Palem,9592217535,Coconut,19.37,canal,
CORFRM0010257,Arun Shetty,CORSTR01097,CORDLR000353,Andhra Pradesh,Nellore,Cheruvu,7349968786,Sugarcane,15.67,drip,
CORFRM0010258,Jagan Shetty,CORSTR01056,,Tamil Nadu,Vellore,Cheruvu,8650917853,Paddy,5.61,unknown,same mobile in family
CORFRM0010259,Revathi Khan,CORSTR01036,,Telangana,Adilabad,Halli,6562173603,Turmeric,9.22,borewell,village spelling mismatch
CORFRM0010260,Lokesh Kumar,CORSTR00194,,Telangana,Suryapet,Pudur,9201114838,Cotton,18.08,rainfed,same mobile in family
CORFRM0010261,Karthik Iyer,CORSTR00414,CORDLR001614,Andhra Pradesh,Visakhapatnam,Visakhapatnam Rural,7615541623,Turmeric,11.9,borewell,crop not updated
CORFRM0010262,Lakshmi Rao,CORSTR00538,,Karnataka,Dharwad,Palem,6902765233,Banana,25.66,unknown,village spelling mismatch
CORFRM0010263,Sowmya Rao,CORSTR00144,,Telangana,Karimnagar,Kottapalli,6290870530,Paddy,33.33,drip,crop not updated
CORFRM0010264,Anand Iyer,CORSTR00924,,Andhra Pradesh,Krishna,Cheruvu,9422277423,Mango,11.83,unknown,village spelling mismatch
CORFRM0010265,Arun Menon,CORSTR00048,,Karnataka,Shivamogga,Kottapalli,9410694742,Banana,24.94,unknown,crop not updated
CORFRM0010266,Kavya Kumar,CORSTR00027,,Karnataka,Dharwad,Pudur,6966915685,Vegetables,31.67,canal,village spelling mismatch
CORFRM0010267,Sowmya Patil,CORSTR00327,CORDLR001557,Telangana,Mahbubnagar,Pudur,7613350522,Paddy,8.41,canal,mapped to nearest store
CORFRM0010268,Lakshmi Varma,CORSTR00836,,TG,Hyderabad,Halli,7452055666,Cotton,9.55,borewell,crop not updated
CORFRM0010269,Yusuf Kumar,CORSTR00601,CORDLR000978,Andhra Pradesh,Prakasam,Cheruvu,6200958266,Coconut,8.41,rainfed,mapped to nearest store
CORFRM0010270,Anand Varma,CORSTR00975,,TS,Nizamabad,Nizamabad Rural,7794143832,Cotton,11.86,borewell,village spelling mismatch
CORFRM0010271,Manoj Varma,CORSTR00852,,Karnataka,Ballari,Melur,9904769490,Banana,10.01,canal,crop not updated
CORFRM0010272,Lokesh Varma,CORSTR00924,,Karnataka,Dakshina Kannada,Cheruvu,7947918933,Groundnut,7.31,rainfed,mapped to nearest store
CORFRM0010273,Naveen Pillai,CORSTR00947,CORDLR000869,A.P.,Nellore,Halli,9536518293,Turmeric,6.48,drip,crop not updated
CORFRM0010274,Irfan Joseph,CORSTR00770,,Andhra Pradesh,Guntur,Halli,8907020023,Chilli,16.63,rainfed,same mobile in family
CORFRM0010275,Jagan Rao,CORSTR00713,,Karnataka,Shivamogga,Palem,7523678863,Turmeric,14.68,rainfed,crop not updated
CORFRM0010276,Sowmya Pillai,CORSTR00226,,Telangana,Adilabad,Melur,9961053192,Coconut,30.28,borewell,crop not updated
CORFRM0010277,Meena Rao,CORSTR00076,,Karnataka,Shivamogga,Cheruvu,9149208081,Paddy,0.76,rainfed,same mobile in family
CORFRM0010278,Anand Shetty,CORSTR00927,,Andhra Pradesh,Kurnool,Kurnool Rural,7059851533,Chilli,4.45,rainfed,
CORFRM0010279,Sowmya Rao,CORSTR01149,,Karnataka,Tumakuru,Halli,8943354814,Mango,23.39,unknown,crop not updated
CORFRM0010280,Rafiq Patil,CORSTR00469,CORDLR000730,Andhra Pradesh,East Godavari,Cheruvu,9592584931,Banana,30.58,unknown,
CORFRM0010281,Arun Patil,CORSTR00340,,Telangana,Warangal,Melur,7503998598,Paddy,24.49,drip,village spelling mismatch
CORFRM0010282,Anand Babu,CORSTR00351,,Andhra Pradesh,Prakasam,Rampur,0,Coconut,14.8,rainfed,mapped to nearest store
CORFRM0010283,Venkatesh Naidu,CORSTR00877,,Telangana,Suryapet,Rampur,7613975345,Cotton,20.15,canal,village spelling mismatch
CORFRM0010284,Suresh Shetty,CORSTR00176,,Andhra Pradesh,Prakasam,Melur,8118152879,Sugarcane,20.65,canal,crop not updated
CORFRM0010285,Hari Pillai,CORSTR00760,,Andhra Pradesh,Nellore,Halli,7465159239,Coconut,31.72,unknown,crop not updated
CORFRM0010286,Farida Shetty,CORSTR00571,CORDLR002410,Andhra Pradesh,Guntur,Kottapalli,8102067055,Vegetables,26.52,drip,village spelling mismatch
CORFRM0010287,Suresh Nair,CORSTR00818,,Telangana,Hyderabad,Halli,9646707784,Banana,14.41,borewell,mapped to nearest store
CORFRM0010288,Jagan Reddy,CORSTR00614,CORDLR002388,Karnataka,Belagavi,Palem,8244150794,Mango,25.36,drip,same mobile in family
CORFRM0010289,Sowmya Kumar,CORSTR00330,,Andhra Pradesh,Visakhapatnam,Palem,9175032625,Vegetables,2.49,borewell,same mobile in family
CORFRM0010290,Naveen Naidu,CORSTR00095,,Karnataka,Tumakuru,Palem,6247323406,Coconut,19.67,canal,crop not updated
CORFRM0010291,Anand Varma,CORSTR00615,,Telangana,Karimnagar,Karimnagar Rural,9949779373,Maize,6.37,unknown,mapped to nearest store
CORFRM0010292,Arun Das,CORSTR00566,,Karnataka,Mysuru,Melur,8002587264,Maize,12.96,rainfed,crop not updated
CORFRM0010293,Sanjay Das,CORSTR00893,CORDLR000287,TS,Mahbubnagar,Kottapalli,8539657597,Coconut,11.09,canal,crop not updated
CORFRM0010294,Lakshmi Pillai,CORSTR00535,,Andhra Pradesh,Nellore,Kottapalli,6072561586,Sugarcane,28.96,drip,same mobile in family
CORFRM0010295,Arun Kumar,CORSTR01060,CORDLR002043,KARNATAKA,Bengaluru Urban,Pudur,7028311856,Groundnut,12.22,unknown,village spelling mismatch
CORFRM0010296,Manoj Gowda,CORSTR00315,,Andhra Pradesh,Guntur,Pudur,9459727796,Cotton,32.99,canal,village spelling mismatch
CORFRM0010297,Karthik Patil,CORSTR00299,,Telangana,Nizamabad,Halli,8569544068,Cotton,27.52,rainfed,crop not updated
CORFRM0010298,Yusuf Pillai,CORSTR00776,,Karnataka,Raichur,Rampur,9494340690,Paddy,22.38,unknown,same mobile in family
CORFRM0010299,Lakshmi Pillai,CORSTR00145,,Karnataka,Davanagere,Cheruvu,9999999999,Maize,9.0,canal,mapped to nearest store
CORFRM0010300,Rafiq Babu,CORSTR00755,,Telangana,Khammam,Rampur,8422376251,Maize,32.5,borewell,same mobile in family
CORFRM0010301,Yusuf Babu,CORSTR00210,CORDLR002775,Telangana,Khammam,Palem,7831080974,Chilli,10.13,canal,village spelling mismatch
CORFRM0010302,Lokesh Patil,CORSTR00689,CORDLR002823,Andhra Pradesh,Prakasam,Pudur,9123838785,Sugarcane,0.62,rainfed,same mobile in family
CORFRM0010303,Sowmya Acharya,CORSTR00728,,Karnataka,Davanagere,Palem,7351142327,Groundnut,30.06,rainfed,
CORFRM0010304,Priya Shetty,CORSTR00987,,Telangana,Warangal,Kottapalli,7945377799,Mango,14.36,unknown,same mobile in family
CORFRM0010305,Irfan Varma,CORSTR01098,,TS,Mahbubnagar,Melur,9015032979,Maize,25.97,drip,same mobile in family
CORFRM0010306,Kavya Kumar,CORSTR00939,,Andhra Pradesh,Visakhapatnam,Visakhapatnam Rural,7182243238,Vegetables,18.12,unknown,same mobile in family
CORFRM0010307,Priya Prasad,CORSTR00841,,A.P.,East Godavari,Palem,8035214452,Turmeric,25.32,drip,same mobile in family
CORFRM0010308,Jagan Menon,CORSTR00730,CORDLR000148,Karnataka,Shivamogga,Palem,7821515502,Mango,31.24,unknown,village spelling mismatch
CORFRM0010309,Karthik Shetty,CORSTR00414,,Andhra Pradesh,Kakinada,Melur,9639540513,Coconut,14.89,rainfed,
CORFRM0010310,Manoj Iyer,CORSTR00392,CORDLR000572,TELANGANA,Adilabad,Halli,6162096380,Maize,30.88,canal,crop not updated
CORFRM0010311,Lokesh Nair,CORSTR00164,,Andhra Pradesh,East Godavari,Cheruvu,9845522479,Maize,13.62,rainfed,mapped to nearest store
CORFRM0010312,Chandra Iyer,CORSTR00530,,Telangana,Karimnagar,Palem,6204131323,Groundnut,25.56,drip,crop not updated
CORFRM0010313,Rafiq Nair,CORSTR00249,,Andhra Pradesh,Prakasam,Rampur,6003947526,Turmeric,33.49,canal,crop not updated
CORFRM0010314,Lakshmi Das,CORSTR00716,CORDLR002208,Andhra Pradesh,Kakinada,Melur,6672610045,Vegetables,6.39,unknown,mapped to nearest store
CORFRM0010315,Karthik Joseph,CORSTR01066,CORDLR002374,Andhra Pradesh,Kurnool,Rampur,8705663909,Sugarcane,27.71,drip,
CORFRM0010316,Suresh Khan,CORSTR00698,,TN,Vellore,Vellore Rural,9933532687,Coconut,21.69,rainfed,crop not updated
CORFRM0010317,Hari Varma,CORSTR00487,,Andhra Pradesh,Prakasam,Kottapalli,9499576074,Sugarcane,10.16,borewell,village spelling mismatch
CORFRM0010318,Sanjay Nair,CORSTR00763,,Karnataka,Tumakuru,Rampur,9459708917,Chilli,26.84,canal,
CORFRM0010319,Yusuf Patil,CORSTR00254,CORDLR001374,Karnataka,Ballari,Halli,9365045003,Banana,2.73,borewell,village spelling mismatch
CORFRM0010320,Lokesh Patil,CORSTR00649,,AP,East Godavari,Rampur,9077176567,Chilli,32.16,unknown,village spelling mismatch
CORFRM0010321,Naveen Menon,CORSTR00258,CORDLR001725,AP,Kakinada,Rampur,7673268316,Vegetables,7.75,unknown,mapped to nearest store
CORFRM0010322,Lokesh Rao,CORSTR00670,CORDLR002529,Karnataka,Tumakuru,Cheruvu,0,Paddy,30.35,unknown,crop not updated
CORFRM0010323,Meena Nair,CORSTR00905,,Andhra Pradesh,Guntur,Melur,0,Groundnut,9.38,unknown,village spelling mismatch
CORFRM0010324,Prakash Gowda,CORSTR00696,,Andhra Pradesh,Kakinada,Pudur,7988823187,Banana,15.82,rainfed,village spelling mismatch
CORFRM0010325,Revathi Joseph,CORSTR00341,,Telangana,Warangal,Palem,9030119315,Cotton,11.27,borewell,village spelling mismatch
CORFRM0010326,Kavya Iyer,CORSTR00306,,Telangana,Karimnagar,Halli,8869738162,Cotton,31.47,borewell,
CORFRM0010327,Sowmya Pillai,CORSTR00792,CORDLR000636,Karnataka,Belagavi,Rampur,9600491943,Cotton,2.36,rainfed,same mobile in family
CORFRM0010328,Farida Menon,CORSTR01104,,Karnataka,Tumakuru,Melur,8725565100,Groundnut,34.09,rainfed,crop not updated
CORFRM0010329,Hari Reddy,CORSTR00456,,KA,Kalaburagi,Cheruvu,9493875166,Coconut,6.32,canal,
CORFRM0010330,Lakshmi Patil,CORSTR00762,,Telangana,Mahbubnagar,Cheruvu,0,Groundnut,17.25,rainfed,
CORFRM0010331,Revathi Naidu,CORSTR00303,,Telangana,Nalgonda,Kottapalli,8502711657,Vegetables,32.48,rainfed,same mobile in family
CORFRM0010332,Sowmya Gowda,CORSTR00905,,Andhra Pradesh,Visakhapatnam,Visakhapatnam Rural,6079432279,Chilli,6.18,canal,mapped to nearest store
CORFRM0010333,Revathi Patil,CORSTR00387,,Karnataka,Belagavi,Cheruvu,7000580471,Mango,2.23,drip,
CORFRM0010334,Sowmya Menon,CORSTR00432,,Karnataka,Ballari,Pudur,6590842930,Groundnut,15.14,borewell,village spelling mismatch
CORFRM0010335,Revathi Nair,CORSTR00847,,KARNATAKA,Dakshina Kannada,Kottapalli,7340978954,Vegetables,7.72,canal,crop not updated
CORFRM0010336,Rafiq Acharya,CORSTR00634,,Telangana,Nizamabad,Nizamabad Rural,9473884947,Sugarcane,19.8,canal,same mobile in family
CORFRM0010337,Anand Das,CORSTR00325,,Telangana,Hyderabad,Palem,8335186274,Turmeric,17.36,canal,crop not updated
CORFRM0010338,Arun Acharya,CORSTR00772,,Tamil Nadu,Coimbatore,Coimbatore Rural,8495022809,Mango,34.52,borewell,
CORFRM0010339,Venkatesh Reddy,CORSTR01030,CORDLR000021,Andhra Pradesh,Prakasam,Ongole Rural,6574036517,Cotton,30.72,canal,same mobile in family
CORFRM0010340,Farida Kumar,CORSTR00357,,Karnataka,Udupi,Udupi Rural,8721040449,Vegetables,13.95,rainfed,mapped to nearest store
CORFRM0010341,Naveen Das,CORSTR00964,CORDLR000783,Telangana,Karimnagar,Cheruvu,,Coconut,6.95,drip,crop not updated
CORFRM0010342,Meena Das,CORSTR01082,CORDLR001367,Telangana,Warangal,Rampur,9736317174,Groundnut,29.94,canal,same mobile in family
CORFRM0010343,Senthil Naidu,CORSTR01052,,KARNATAKA,Kalaburagi,Rampur,8060650329,Banana,23.12,drip,village spelling mismatch
CORFRM0010344,Irfan Pillai,CORSTR00886,CORDLR001285,Andhra Pradesh,Krishna,Rampur,6669082781,Cotton,30.28,borewell,village spelling mismatch
CORFRM0010345,Farida Gowda,CORSTR00594,,Andhra Pradesh,Guntur,Kottapalli,7584266252,Sugarcane,19.18,drip,crop not updated
CORFRM0010346,Kavya Nair,CORSTR00691,,Tamil Nadu,Tiruchirappalli,Halli,8457714365,Mango,10.67,unknown,village spelling mismatch
CORFRM0010347,Yusuf Menon,CORSTR00830,CORDLR001349,Andhra Pradesh,Krishna,Cheruvu,7635349826,Chilli,18.46,canal,mapped to nearest store
CORFRM0010348,Rafiq Joseph,CORSTR00825,CORDLR000906,Telangana,Hyderabad,Pudur,8282552559,Banana,14.27,unknown,
CORFRM0010349,Meena Iyer,CORSTR01072,CORDLR002459,Telangana,Hyderabad,Hyderabad Rural,6869628382,Chilli,14.1,canal,
CORFRM0010350,Geetha Prasad,CORSTR01105,,Telangana,Siddipet,Palem,7036306277,Sugarcane,24.08,rainfed,mapped to nearest store
CORFRM0010351,Karthik Pillai,CORSTR00285,,Andhra Pradesh,Nellore,Nellore Rural,7361039776,Turmeric,33.33,borewell,same mobile in family
CORFRM0010352,Sanjay Shetty,CORSTR00622,,Telangana,Nalgonda,Nalgonda Rural,8847925762,Mango,21.25,canal,mapped to nearest store
CORFRM0010353,Anand Prasad,CORSTR01073,CORDLR002769,Andhra Pradesh,Visakhapatnam,Palem,6262033555,Vegetables,22.67,canal,same mobile in family
CORFRM0010354,Jagan Naidu,CORSTR00997,CORDLR002754,Andhra Pradesh,Visakhapatnam,Kottapalli,6750073429,Coconut,21.58,unknown,mapped to nearest store
CORFRM0010355,Sowmya Rao,CORSTR00947,,Telangana,Hyderabad,Palem,6243285071,Mango,24.48,drip,mapped to nearest store
CORFRM0010356,Venkatesh Gowda,CORSTR00722,,Telangana,Nalgonda,Nalgonda Rural,9061201548,Cotton,13.5,canal,crop not updated
CORFRM0010357,Priya Joseph,CORSTR00913,,Andhra Pradesh,Tirupati,Cheruvu,6080747523,Maize,1.88,canal,mapped to nearest store
CORFRM0010358,Chandra Prasad,CORSTR00056,,Karnataka,Mysuru,Melur,6722832439,Coconut,13.02,drip,
CORFRM0010359,Deepak Joseph,CORSTR00283,,Andhra Pradesh,Guntur,Kottapalli,0,Turmeric,13.81,unknown,mapped to nearest store
CORFRM0010360,Geetha Das,CORSTR00012,,Karnataka,Mysuru,Rampur,9757977356,Coconut,24.5,borewell,
CORFRM0010361,Priya Prasad,CORSTR00315,CORDLR001321,Telangana,Suryapet,Melur,6035332687,Cotton,6.51,rainfed,crop not updated
CORFRM0010362,Suresh Menon,CORSTR01094,CORDLR002087,Telangana,Karimnagar,Halli,9601699040,Maize,28.84,canal,same mobile in family
CORFRM0010363,Bala Khan,CORSTR00960,CORDLR001725,Telangana,Mahbubnagar,Halli,8863413286,Sugarcane,13.47,drip,crop not updated
CORFRM0010364,Irfan Shetty,CORSTR00197,CORDLR001870,Andhra Pradesh,Prakasam,Pudur,9650173827,Paddy,20.81,canal,mapped to nearest store
CORFRM0010365,Manoj Naidu,CORSTR01066,,Karnataka,Raichur,Raichur Rural,7360586012,Maize,25.37,unknown,crop not updated
CORFRM0010366,Farida Patil,CORSTR00089,,KARNATAKA,Raichur,Cheruvu,6638282858,Coconut,20.52,canal,
CORFRM0010367,Suresh Gowda,CORSTR01148,CORDLR000002,Andhra Pradesh,Kurnool,Kurnool Rural,9345228802,Coconut,6.89,unknown,crop not updated
CORFRM0010368,Arun Babu,CORSTR00533,,Andhra Pradesh,Kakinada,Kottapalli,9201244836,Coconut,4.18,borewell,village spelling mismatch
CORFRM0010369,Karthik Shetty,CORSTR00150,,TELANGANA,Mahbubnagar,Palem,7649614787,Banana,13.41,drip,same mobile in family
CORFRM0010370,Lakshmi Naidu,CORSTR01009,CORDLR001082,Karnataka,Belagavi,Belagavi Rural,8714047975,Chilli,2.6,rainfed,same mobile in family
CORFRM0010371,Irfan Prasad,CORSTR01042,,ANDHRA,Kadapa,Kadapa Rural,8699054818,Paddy,0.87,borewell,
CORFRM0010372,Arun Patil,CORSTR00414,,Telangana,Karimnagar,Palem,NA,Chilli,7.85,canal,mapped to nearest store
CORFRM0010373,Rafiq Kumar,CORSTR00938,,ANDHRA,Kurnool,Halli,6622943059,Paddy,1.53,unknown,mapped to nearest store
CORFRM0010374,Kavya Iyer,CORSTR00407,,Telangana,Mahbubnagar,Melur,6413025436,Coconut,23.84,drip,
CORFRM0010375,Venkatesh Das,CORSTR00597,CORDLR000607,Karnataka,Ballari,Halli,9744482441,Banana,5.0,unknown,village spelling mismatch
CORFRM0010376,Suresh Iyer,CORSTR00161,CORDLR001225,Telangana,Nizamabad,Palem,9448393983,Turmeric,30.08,canal,
CORFRM0010377,Naveen Kumar,CORSTR00173,,A.P.,Kakinada,Rampur,9659150074,Cotton,29.2,canal,same mobile in family
CORFRM0010378,Irfan Iyer,CORSTR00490,,Karnataka,Bengaluru Urban,Palem,6605046005,Coconut,0.87,drip,same mobile in family
CORFRM0010379,Manoj Prasad,CORSTR00802,CORDLR000419,Telangana,Khammam,Rampur,9999999999,Sugarcane,5.54,borewell,village spelling mismatch
CORFRM0010380,Revathi Varma,CORSTR00087,,A.P.,Anantapur,Anantapur Rural,6876976439,Vegetables,9.98,borewell,mapped to nearest store
CORFRM0010381,Revathi Shetty,CORSTR00382,CORDLR000132,Andhra Pradesh,Kadapa,Melur,8081534534,Groundnut,9.57,borewell,village spelling mismatch
CORFRM0010382,Meena Khan,CORSTR00003,,Telangana,Nizamabad,Nizamabad Rural,7983191854,Cotton,15.86,unknown,mapped to nearest store
CORFRM0010383,Karthik Pillai,CORSTR01069,CORDLR002214,Telangana,Adilabad,Pudur,6520715864,Groundnut,25.21,canal,mapped to nearest store
CORFRM0010384,Suresh Naidu,CORSTR00792,CORDLR001129,Andhra Pradesh,Anantapur,Palem,9774066667,Paddy,12.04,borewell,crop not updated
CORFRM0010385,Lakshmi Varma,CORSTR00275,,TELANGANA,Nizamabad,Rampur,8124796335,Groundnut,27.48,drip,crop not updated
CORFRM0010386,Lakshmi Nair,CORSTR01077,CORDLR001390,TS,Karimnagar,Cheruvu,9910714237,Banana,34.18,unknown,crop not updated
CORFRM0010387,Sanjay Gowda,CORSTR01014,,Karnataka,Dakshina Kannada,Halli,9977430623,Paddy,13.84,drip,mapped to nearest store
CORFRM0010388,Sowmya Babu,CORSTR00005,CORDLR001395,Andhra Pradesh,Visakhapatnam,Halli,6600258800,Chilli,22.34,drip,crop not updated
CORFRM0010389,Hari Das,CORSTR00174,,TELANGANA,Khammam,Khammam Rural,8952124907,Chilli,33.94,borewell,crop not updated
CORFRM0010390,Lokesh Shetty,CORSTR00322,,Andhra Pradesh,Prakasam,Pudur,8578087341,Vegetables,7.46,canal,mapped to nearest store
