contractor_id,contractor_name,mapped_dealer_id,state,city,mobile,tier,specialty,last_training_date,data_quality_note
ASPCON003254,Suresh Khan,ASPDLR000037,Telangana,Nizamabad,6461419654,Dormant,Exterior,23/10/2024,inactive but claims points
ASPCON003255,Lakshmi Gowda,ASPDLR000090,Karnataka,Bengaluru,9600034355,Elite,Exterior,,inactive but claims points
ASPCON003256,Deepak Joseph,ASPDLR000872,Andhra Pradesh,Kurnool,9555292946,Elite,Interior repaint,,inactive but claims points
ASPCON003257,Hari Varma,ASPDLR000210,Karnataka,Mysuru,9990209342,Gold,Waterproofing,,spelling mismatch
ASPCON003258,Anand Das,ASPDLR000493,Tamilnadu,Madurai,NA,Elite,Waterproofing,2025-06-07,spelling mismatch
ASPCON003259,Arun Nair,ASPDLR000522,Telangana,Nalgonda,8171136810,Elite,Waterproofing,2023-08-26,same mobile as helper
ASPCON003260,Deepak Rao,ASPDLR000315,Andhra Pradesh,Guntur,9414484037,Registered,Luxury,,dealer mapping old
ASPCON003261,Geetha Shetty,ASPDLR000104,Tamil Nadu,Trichy,7066158615,Gold,Waterproofing,,same mobile as helper
ASPCON003262,Kavya Rao,ASPDLR000499,Andhra Pradesh,Nellore,9094708338,Elite,Waterproofing,,spelling mismatch
ASPCON003263,Chandra Acharya,ASPDLR000095,Tamil Nadu,Cuddalore,7403260574,Registered,Interior repaint,2024-03-11,same mobile as helper
ASPCON003264,Sanjay Iyer,ASPDLR000162,Telangana,Siddipet,7336874182,Dormant,Waterproofing,,dealer mapping old
ASPCON003265,Arun Menon,ASPDLR000699,Karnataka,Raichur,9980331891,Gold,Interior repaint,2025-08-21,same mobile as helper
ASPCON003266,Yusuf Patil,ASPDLR000749,TAMILNADU,Coimbatore,8190310088,Registered,Waterproofing,17/02/2025,
ASPCON003267,Lakshmi Menon,ASPDLR000967,Kerala,Palakkad,9645377527,Silver,Exterior,,dealer mapping old
ASPCON003268,Bala Khan,ASPDLR000880,Karnataka,Shivamogga,NA,Silver,Luxury,2026-01-15,inactive but claims points
ASPCON003269,Revathi Patil,ASPDLR000654,Telangana,Nalgonda,9811697856,Silver,Luxury,,spelling mismatch
ASPCON003270,Lokesh Babu,ASPDLR000907,Karnataka,Tumakuru,7589946544,Gold,Interior repaint,,spelling mismatch
ASPCON003271,Irfan Pillai,ASPDLR000526,Tamil Nadu,Trichy,6553484618,Dormant,Interior repaint,,spelling mismatch
ASPCON003272,Priya Naidu,ASPDLR000767,Tamil Nadu,Coimbatore,9338077256,Dormant,Interior repaint,2025-04-05,spelling mismatch
ASPCON003273,Bala Khan,ASPDLR000829,A.P.,Kadapa,7558176353,Gold,Luxury,2023-05-23,
ASPCON003274,Deepak Khan,ASPDLR000195,Tamil Nadu,Erode,6285726309,Silver,Waterproofing,2023-06-05,inactive but claims points
ASPCON003275,Deepak Varma,ASPDLR000077,Karnataka,Kalaburagi,8750345619,Silver,Projects,,same mobile as helper
ASPCON003276,Venkatesh Reddy,ASPDLR000056,Tamil Nadu,Cuddalore,6833023590,Dormant,Luxury,,same mobile as helper
ASPCON003277,Ganesh Pillai,ASPDLR000766,Telangana,Adilabad,0,Elite,Exterior,2025-03-24,same mobile as helper
ASPCON003278,Manoj Naidu,ASPDLR000907,Karnataka,Belagavi,7089241419,Gold,Luxury,,dealer mapping old
ASPCON003279,Deepak Khan,ASPDLR000218,Kerala,Kollam,NA,Elite,Luxury,06/29/2024,spelling mismatch
ASPCON003280,Chandra Rao,ASPDLR000195,Andhra Pradesh,Nellore,7912589920,Gold,Exterior,13/10/2024,dealer mapping old
ASPCON003281,Sanjay Prasad,ASPDLR000271,Telangana,Nalgonda,9003464567,Elite,Waterproofing,2024-11-11,same mobile as helper
ASPCON003282,Arun Reddy,ASPDLR000755,Tamil Nadu,Erode,8585062141,Registered,Exterior,,
ASPCON003283,Ganesh Gowda,ASPDLR000239,KA,Belagavi,7028760943,Registered,Exterior,,
ASPCON003284,Anand Patil,ASPDLR000738,ANDHRA,Tirupati,7599731425,Dormant,Projects,2023-09-15,inactive but claims points
ASPCON003285,Arun Menon,ASPDLR000025,Telangana,Adilabad,9181861072,Elite,Waterproofing,2025-11-20,dealer mapping old
ASPCON003286,Priya Varma,ASPDLR000879,A.P.,Rajahmundry,7232517784,Gold,Projects,2023-08-25,inactive but claims points
ASPCON003287,Naveen Rao,ASPDLR000105,Tamilnadu,Erode,7792739607,Gold,Projects,2024-03-31,spelling mismatch
ASPCON003288,Yusuf Iyer,ASPDLR000604,Tamil Nadu,Kanchipuram,8512225620,Silver,Luxury,2025-11-27,dealer mapping old
ASPCON003289,Ganesh Rao,ASPDLR000242,Karnataka,Bengaluru,6736238672,Dormant,Exterior,,same mobile as helper
ASPCON003290,Rafiq Nair,ASPDLR000571,Karnataka,Raichur,8591308303,Gold,Projects,,same mobile as helper
ASPCON003291,Sanjay Pillai,ASPDLR000176,Andhra Pradesh,Anantapur,7918626767,Registered,Waterproofing,,spelling mismatch
ASPCON003292,Venkatesh Shetty,ASPDLR000963,Karnataka,Kalaburagi,9576200874,Elite,Exterior,,spelling mismatch
ASPCON003293,Geetha Gowda,ASPDLR000011,Telangana,Adilabad,7789885795,Elite,Interior repaint,2024-08-27,same mobile as helper
ASPCON003294,Geetha Rao,ASPDLR000023,Andhra Pradesh,Anantapur,8573426116,Silver,Interior repaint,2026-01-18,dealer mapping old
ASPCON003295,Priya Khan,ASPDLR000609,Telangana,Mahbubnagar,0,Gold,Interior repaint,,dealer mapping old
ASPCON003296,Farida Shetty,ASPDLR000028,Telangana,Khammam,7222854101,Registered,Projects,2024-09-03,same mobile as helper
ASPCON003297,Meena Reddy,ASPDLR000878,Karnataka,Davanagere,8119100566,Gold,Exterior,2025-06-25,same mobile as helper
ASPCON003298,Deepak Nair,ASPDLR000271,KA,Raichur,7456923727,Dormant,Luxury,13/12/2023,dealer mapping old
ASPCON003299,Jagan Nair,ASPDLR000365,Karnataka,Kalaburagi,9147103554,Silver,Projects,2023-10-11,dealer mapping old
ASPCON003300,Kavya Varma,ASPDLR000899,Andhra Pradesh,Nellore,9322327479,Dormant,Interior repaint,02-Oct-23,spelling mismatch
ASPCON003301,Farida Reddy,ASPDLR000898,Kerala,Alappuzha,8696124661,Gold,Luxury,2024-05-24,same mobile as helper
ASPCON003302,Meena Nair,ASPDLR000087,Tamil Nadu,Vellore,7402933169,Dormant,Waterproofing,,dealer mapping old
ASPCON003303,Prakash Kumar,ASPDLR000281,Tamil Nadu,Cuddalore,9241670236,Registered,Exterior,2023-12-08,dealer mapping old
ASPCON003304,Priya Kumar,ASPDLR000132,Tamil Nadu,Thanjavur,8542540574,Dormant,Interior repaint,2024-05-05,dealer mapping old
ASPCON003305,Senthil Varma,ASPDLR000573,TN,Trichy,6169321172,Silver,Waterproofing,2025-01-12,
ASPCON003306,Deepak Das,ASPDLR000717,Tamilnadu,Coimbatore,9643459337,Dormant,Interior repaint,2025-04-09,spelling mismatch
ASPCON003307,Sanjay Rao,ASPDLR000215,KARNATAKA,Davanagere,8797385740,Elite,Interior repaint,2023-05-17,dealer mapping old
ASPCON003308,Bala Das,ASPDLR000433,Karnataka,Davanagere,8773084839,Registered,Projects,,same mobile as helper
ASPCON003309,Priya Khan,ASPDLR000990,Tamil Nadu,Vellore,6742650736,Gold,Projects,2024-11-16,spelling mismatch
ASPCON003310,Senthil Joseph,ASPDLR000414,Telangana,Nalgonda,9999999999,Gold,Waterproofing,,
ASPCON003311,Arun Rao,ASPDLR000815,Karnataka,Udupi,8888975264,Silver,Projects,,inactive but claims points
ASPCON003312,Priya Kumar,ASPDLR000499,A.P.,Guntur,8969713489,Gold,Waterproofing,2024-01-14,dealer mapping old
ASPCON003313,Bala Kumar,ASPDLR000232,Kerala,Kollam,6612584691,Elite,Exterior,,same mobile as helper
ASPCON003314,Anand Das,ASPDLR000137,KL,Kannur,7404407925,Elite,Luxury,2025-05-08,inactive but claims points
ASPCON003315,Jagan Reddy,ASPDLR000757,Andhra Pradesh,Kakinada,6532393515,Gold,Projects,,same mobile as helper
ASPCON003316,Sowmya Das,ASPDLR000564,Karnataka,Davanagere,6684747522,Silver,Interior repaint,,dealer mapping old
ASPCON003317,Irfan Shetty,ASPDLR000241,Tamil Nadu,Tirunelveli,7324038853,Gold,Waterproofing,,inactive but claims points
ASPCON003318,Sanjay Nair,ASPDLR000515,Telangana,Warangal,6083593072,Registered,Exterior,2024-01-29,spelling mismatch
ASPCON003319,Prakash Khan,ASPDLR000968,Tamil Nadu,Tirunelveli,8323532902,Silver,Exterior,,inactive but claims points
ASPCON003320,Chandra Kumar,ASPDLR000481,TELANGANA,Nizamabad,9893019243,Registered,Exterior,,dealer mapping old
ASPCON003321,Naveen Kumar,ASPDLR000998,Telangana,Adilabad,8724922200,Elite,Luxury,2025-04-29,same mobile as helper
ASPCON003322,Prakash Pillai,ASPDLR000181,Telangana,Karimnagar,9938397512,Elite,Interior repaint,2025-09-07,
ASPCON003323,Meena Joseph,ASPDLR000007,Kerala,Alappuzha,8012973345,Dormant,Exterior,2024-06-14,inactive but claims points
ASPCON003324,Naveen Joseph,ASPDLR000867,Telangana,Mahbubnagar,9417406645,Silver,Projects,19/05/2024,dealer mapping old
ASPCON003325,Arun Naidu,ASPDLR000114,Tamil Nadu,Trichy,9264916125,Elite,Exterior,2023-09-05,spelling mismatch
ASPCON003326,Senthil Khan,ASPDLR000990,Andhra Pradesh,Tirupati,9234169918,Elite,Waterproofing,11/04/2023,
ASPCON003327,Suresh Iyer,ASPDLR000209,Kerala,Thrissur,8105852660,Elite,Projects,2023-11-23,
ASPCON003328,Sanjay Varma,ASPDLR000963,Kerala,Kochi,8569720304,Registered,Interior repaint,2023-03-21,same mobile as helper
ASPCON003329,Ganesh Naidu,ASPDLR000465,Tamil Nadu,Madurai,7612168484,Gold,Projects,2026-01-01,same mobile as helper
ASPCON003330,Meena Shetty,ASPDLR000632,AP,Guntur,6092046422,Silver,Waterproofing,,same mobile as helper
ASPCON003331,Venkatesh Joseph,ASPDLR000199,Kerala,Palakkad,7746386262,Silver,Projects,,same mobile as helper
ASPCON003332,Jagan Khan,ASPDLR000657,Andhra Pradesh,Kakinada,8337269019,Silver,Waterproofing,2025-09-22,
ASPCON003333,Priya Kumar,ASPDLR000919,Tamil Nadu,Tirunelveli,6496466415,Registered,Waterproofing,,dealer mapping old
ASPCON003334,Jagan Shetty,ASPDLR000526,Andhra Pradesh,Ongole,9419574211,Registered,Waterproofing,21/03/2025,spelling mismatch
ASPCON003335,Deepak Das,ASPDLR000165,Karnataka,Tumakuru,9681378137,Silver,Luxury,2026-03-09,spelling mismatch
ASPCON003336,Naveen Iyer,ASPDLR000068,Telangana,Warangal,7857831060,Elite,Projects,2025-08-05,inactive but claims points
ASPCON003337,Rafiq Menon,ASPDLR000979,Telangana,Khammam,6899709286,Elite,Projects,2023-08-07,spelling mismatch
ASPCON003338,Naveen Menon,ASPDLR000964,Tamil Nadu,Cuddalore,8062913298,Gold,Waterproofing,2024-03-27,dealer mapping old
ASPCON003339,Venkatesh Kumar,ASPDLR000153,Karnataka,Mangaluru,7175278528,Dormant,Exterior,2024-07-26,
ASPCON003340,Venkatesh Shetty,ASPDLR000177,Karnataka,Belagavi,9353386416,Registered,Interior repaint,09/11/2023,same mobile as helper
ASPCON003341,Karthik Menon,ASPDLR000902,Andhra Pradesh,Kurnool,6143678812,Registered,Interior repaint,2023-05-30,dealer mapping old
ASPCON003342,Sowmya Naidu,ASPDLR000201,Tamil Nadu,Kanchipuram,8485437716,Silver,Interior repaint,23/03/2025,inactive but claims points
ASPCON003343,Deepak Iyer,ASPDLR000313,KARNATAKA,Udupi,7794148873,Silver,Luxury,,spelling mismatch
ASPCON003344,Senthil Patil,ASPDLR000452,Tamil Nadu,Trichy,9933195093,Registered,Exterior,,dealer mapping old
ASPCON003345,Manoj Iyer,ASPDLR000734,Tamil Nadu,Trichy,9378539156,Elite,Waterproofing,,spelling mismatch
ASPCON003346,Chandra Gowda,ASPDLR000548,Andhra Pradesh,Tirupati,9528366643,Silver,Interior repaint,10/20/2025,same mobile as helper
ASPCON003347,Priya Nair,ASPDLR000075,Andhra Pradesh,Guntur,8511665370,Elite,Interior repaint,,same mobile as helper
ASPCON003348,Prakash Babu,ASPDLR000675,Telangana,Nalgonda,7931183615,Elite,Interior repaint,2025-02-13,same mobile as helper
ASPCON003349,Venkatesh Iyer,ASPDLR000462,A.P.,Kadapa,8003508988,Dormant,Luxury,2023-03-03,
ASPCON003350,Meena Gowda,ASPDLR000873,Tamil Nadu,Cuddalore,8891234286,Dormant,Projects,,
ASPCON003351,Farida Acharya,ASPDLR000711,Andhra Pradesh,Tirupati,6014218183,Dormant,Exterior,,inactive but claims points
ASPCON003352,Manoj Menon,ASPDLR000966,Kerala,Kochi,8998594570,Elite,Exterior,,same mobile as helper
ASPCON003353,Venkatesh Pillai,ASPDLR000818,TS,Karimnagar,7856394096,Elite,Interior repaint,,spelling mismatch
ASPCON003354,Suresh Shetty,ASPDLR000829,Karnataka,Raichur,8570965489,Silver,Exterior,,
ASPCON003355,Irfan Das,ASPDLR000202,Karnataka,Ballari,7013469858,Registered,Waterproofing,2025-11-16,inactive but claims points
ASPCON003356,Arun Kumar,ASPDLR000730,Karnataka,Udupi,6800453783,Elite,Interior repaint,,
ASPCON003357,Venkatesh Joseph,ASPDLR000673,KA,Ballari,8543804186,Registered,Projects,2024-03-06,inactive but claims points
ASPCON003358,Suresh Kumar,ASPDLR000864,Tamil Nadu,Coimbatore,6409621274,Gold,Projects,,inactive but claims points
ASPCON003359,Bala Varma,ASPDLR000224,Karnataka,Shivamogga,8048746990,Registered,Exterior,2026-01-15,
ASPCON003360,Geetha Babu,ASPDLR000726,Telangana,Warangal,7256099148,Gold,Luxury,12/25/2023,
ASPCON003361,Manoj Patil,ASPDLR000727,Karnataka,Udupi,NA,Gold,Luxury,2024-04-19,inactive but claims points
ASPCON003362,Hari Kumar,ASPDLR000268,KARNATAKA,Davanagere,6667475244,Registered,Luxury,2026-02-04,inactive but claims points
ASPCON003363,Karthik Joseph,ASPDLR000688,Tamil Nadu,Cuddalore,9879171550,Gold,Luxury,,same mobile as helper
ASPCON003364,Geetha Kumar,ASPDLR000513,Karnataka,Belagavi,6921535883,Silver,Luxury,,spelling mismatch
ASPCON003365,Ganesh Iyer,ASPDLR000753,Karnataka,Kalaburagi,8149801433,Dormant,Projects,2024-12-18,dealer mapping old
ASPCON003366,Naveen Acharya,ASPDLR000384,Telangana,Karimnagar,9878561127,Elite,Projects,2025-11-08,same mobile as helper
ASPCON003367,Bala Kumar,ASPDLR000724,KARNATAKA,Tumakuru,7985162164,Gold,Waterproofing,,
ASPCON003368,Geetha Acharya,ASPDLR000821,Andhra Pradesh,Vijayawada,8820871581,Gold,Exterior,,dealer mapping old
ASPCON003369,Yusuf Nair,ASPDLR000591,Tamil Nadu,Erode,7679000410,Registered,Exterior,07/14/2024,same mobile as helper
ASPCON003370,Geetha Gowda,ASPDLR000234,Karnataka,Shivamogga,,Dormant,Waterproofing,2025-10-09,dealer mapping old
ASPCON003371,Irfan Reddy,ASPDLR000709,ANDHRA,Vijayawada,,Silver,Waterproofing,,dealer mapping old
ASPCON003372,Senthil Prasad,ASPDLR000117,Tamil Nadu,Chennai,6866836051,Elite,Interior repaint,2023-01-15,
ASPCON003373,Kavya Das,ASPDLR000873,Telangana,Adilabad,9365062927,Gold,Exterior,,
ASPCON003374,Arun Joseph,ASPDLR000510,Andhra Pradesh,Guntur,6594974740,Silver,Waterproofing,08/05/2025,same mobile as helper
ASPCON003375,Meena Iyer,ASPDLR000717,Andhra Pradesh,Kurnool,8357773285,Gold,Interior repaint,2024-05-23,dealer mapping old
ASPCON003376,Meena Menon,ASPDLR000163,Telangana,Karimnagar,6213916904,Dormant,Projects,,inactive but claims points
ASPCON003377,Arun Varma,ASPDLR000480,Tamil Nadu,Kanchipuram,9403938789,Silver,Luxury,,inactive but claims points
ASPCON003378,Naveen Nair,ASPDLR000595,TG,Warangal,8895075603,Silver,Exterior,,dealer mapping old
ASPCON003379,Irfan Menon,ASPDLR000043,Telangana,Karimnagar,9414469383,Silver,Interior repaint,2026-02-16,inactive but claims points
ASPCON003380,Hari Nair,ASPDLR000393,Tamilnadu,Salem,8619228581,Elite,Waterproofing,2023-06-25,
ASPCON003381,Kavya Pillai,ASPDLR000733,Andhra Pradesh,Anantapur,8947566209,Dormant,Interior repaint,,
ASPCON003382,Lokesh Naidu,ASPDLR000623,Karnataka,Raichur,8956149970,Dormant,Exterior,28/08/2025,inactive but claims points
ASPCON003383,Prakash Nair,ASPDLR000635,Andhra Pradesh,Kakinada,9270765974,Silver,Waterproofing,2023-01-21,
ASPCON003384,Sowmya Nair,ASPDLR000990,TN,Trichy,9183946593,Dormant,Luxury,,inactive but claims points
ASPCON003385,Prakash Nair,ASPDLR000469,Andhra Pradesh,Visakhapatnam,8029247460,Registered,Interior repaint,2023-09-03,spelling mismatch
ASPCON003386,Geetha Varma,ASPDLR000659,Tamil Nadu,Tirunelveli,6656236227,Elite,Luxury,,same mobile as helper
ASPCON003387,Deepak Iyer,ASPDLR000943,KL,Thiruvananthapuram,6698576314,Elite,Waterproofing,,
ASPCON003388,Irfan Das,ASPDLR000707,KA,Mysuru,6043377415,Registered,Luxury,2023-01-03,inactive but claims points
ASPCON003389,Chandra Das,ASPDLR000296,Tamil Nadu,Vellore,6395085480,Gold,Projects,11/03/2024,same mobile as helper
ASPCON003390,Sowmya Nair,ASPDLR000726,Tamil Nadu,Tirunelveli,9943872743,Elite,Exterior,,spelling mismatch
ASPCON003391,Irfan Pillai,ASPDLR000529,Karnataka,Raichur,7720153075,Registered,Projects,2023-06-07,same mobile as helper
ASPCON003392,Sowmya Das,ASPDLR000133,A.P.,Guntur,8459116129,Gold,Luxury,2025-08-22,same mobile as helper
ASPCON003393,Chandra Joseph,ASPDLR000585,Karnataka,Tumakuru,7161953638,Dormant,Luxury,02/15/2024,dealer mapping old
ASPCON003394,Irfan Shetty,ASPDLR000477,Telangana,Hyderabad,9008160553,Elite,Projects,2024-03-15,same mobile as helper
ASPCON003395,Farida Das,ASPDLR000446,Telangana,Siddipet,7195785878,Gold,Projects,,
ASPCON003396,Jagan Das,ASPDLR000343,Andhra Pradesh,Kurnool,8567454158,Elite,Projects,2023-10-17,dealer mapping old
ASPCON003397,Meena Shetty,ASPDLR000598,Telangana,Siddipet,7514848993,Silver,Interior repaint,27-Sep-23,inactive but claims points
ASPCON003398,Manoj Prasad,ASPDLR000006,Tamil Nadu,Trichy,6556934030,Dormant,Projects,2025-10-06,
ASPCON003399,Kavya Nair,ASPDLR000920,Andhra Pradesh,Ongole,8843507505,Registered,Projects,2025-07-08,same mobile as helper
ASPCON003400,Revathi Acharya,ASPDLR000276,Kerala,Kollam,9251564457,Silver,Projects,2023-03-02,same mobile as helper
ASPCON003401,Jagan Menon,ASPDLR000942,Tamil Nadu,Cuddalore,9883750816,Gold,Exterior,2024-02-22,spelling mismatch
ASPCON003402,Rafiq Naidu,ASPDLR000263,KARNATAKA,Ballari,7931395842,Elite,Waterproofing,,inactive but claims points
ASPCON003403,Prakash Reddy,ASPDLR000694,Karnataka,Ballari,9288179963,Gold,Interior repaint,2026-02-19,dealer mapping old
ASPCON003404,Jagan Gowda,ASPDLR000745,Tamil Nadu,Madurai,6343459593,Dormant,Luxury,2025-09-30,same mobile as helper
ASPCON003405,Deepak Joseph,ASPDLR000676,Andhra Pradesh,Vijayawada,7133731970,Elite,Luxury,,
ASPCON003406,Lakshmi Nair,ASPDLR000867,Tamil Nadu,Chennai,6173380995,Elite,Projects,2026-03-31,dealer mapping old
ASPCON003407,Jagan Rao,ASPDLR000798,Andhra Pradesh,Visakhapatnam,8187280573,Dormant,Projects,2024-11-06,spelling mismatch
ASPCON003408,Farida Naidu,ASPDLR000629,Karnataka,Tumakuru,8522183372,Silver,Luxury,,dealer mapping old
ASPCON003409,Hari Menon,ASPDLR000630,Telangana,Karimnagar,8708609520,Registered,Interior repaint,03/02/2023,dealer mapping old
ASPCON003410,Manoj Shetty,ASPDLR000082,Tamil Nadu,Tirunelveli,7048350709,Gold,Interior repaint,2023-08-06,dealer mapping old
ASPCON003411,Farida Gowda,ASPDLR000960,Telangana,Nalgonda,6681771842,Dormant,Interior repaint,21/09/2024,
ASPCON003412,Suresh Varma,ASPDLR000257,Andhra Pradesh,Rajahmundry,6805235972,Silver,Waterproofing,2025-06-02,inactive but claims points
ASPCON003413,Revathi Rao,ASPDLR000765,Telangana,Nizamabad,7288615754,Silver,Interior repaint,,
ASPCON003414,Anand Naidu,ASPDLR000214,Puducherry,Puducherry,8900900429,Elite,Waterproofing,2025-11-21,same mobile as helper
ASPCON003415,Lokesh Joseph,ASPDLR000524,Tamil Nadu,Vellore,9070393551,Registered,Projects,2025-05-24,dealer mapping old
ASPCON003416,Revathi Das,ASPDLR000852,Tamil Nadu,Erode,0,Elite,Luxury,10/09/2023,dealer mapping old
ASPCON003417,Farida Rao,ASPDLR000984,Andhra Pradesh,Kakinada,8854638853,Elite,Exterior,,
ASPCON003418,Lakshmi Menon,ASPDLR000303,Andhra Pradesh,Visakhapatnam,9042714337,Elite,Waterproofing,2025-05-20,same mobile as helper
ASPCON003419,Anand Nair,ASPDLR000497,Kerala,Kozhikode,9757364845,Gold,Exterior,09/21/2024,same mobile as helper
ASPCON003420,Deepak Gowda,ASPDLR000280,TG,Nalgonda,9975923466,Registered,Interior repaint,2025-11-08,spelling mismatch
ASPCON003421,Venkatesh Gowda,ASPDLR000628,Telangana,Suryapet,8641804308,Gold,Exterior,,inactive but claims points
ASPCON003422,Irfan Acharya,ASPDLR000474,Tamil Nadu,Chennai,9732918862,Gold,Exterior,03/28/2025,inactive but claims points
ASPCON003423,Yusuf Pillai,ASPDLR000066,KA,Mangaluru,8308772707,Registered,Interior repaint,2024-01-11,inactive but claims points
ASPCON003424,Arun Shetty,ASPDLR000934,TS,Warangal,6578817524,Gold,Waterproofing,2025-05-29,dealer mapping old
ASPCON003425,Bala Shetty,ASPDLR000234,Telangana,Warangal,9314706181,Registered,Exterior,2023-06-12,
ASPCON003426,Karthik Naidu,ASPDLR000072,TN,Coimbatore,8617888533,Gold,Interior repaint,2024-09-15,inactive but claims points
ASPCON003427,Karthik Reddy,ASPDLR000294,Tamil Nadu,Erode,,Dormant,Exterior,2023-02-26,dealer mapping old
ASPCON003428,Bala Acharya,ASPDLR000709,Karnataka,Tumakuru,7989255322,Gold,Projects,,
ASPCON003429,Prakash Naidu,ASPDLR000643,Kerala,Kottayam,8212012373,Registered,Exterior,,dealer mapping old
ASPCON003430,Karthik Prasad,ASPDLR000202,Tamil Nadu,Coimbatore,8018720242,Silver,Luxury,2025-09-18,same mobile as helper
ASPCON003431,Revathi Gowda,ASPDLR000737,Andhra Pradesh,Vijayawada,9195611409,Elite,Exterior,29/11/2024,dealer mapping old
ASPCON003432,Lokesh Das,ASPDLR000617,Andhra Pradesh,Vijayawada,7399725110,Gold,Exterior,,dealer mapping old
ASPCON003433,Sanjay Joseph,ASPDLR000569,Karnataka,Davanagere,6354169475,Gold,Interior repaint,,dealer mapping old
ASPCON003434,Senthil Prasad,ASPDLR000652,Tamil Nadu,Tirunelveli,8197734378,Registered,Interior repaint,,spelling mismatch
ASPCON003435,Prakash Varma,ASPDLR000209,Telangana,Nizamabad,9999999999,Elite,Exterior,02/20/2025,inactive but claims points
ASPCON003436,Naveen Acharya,ASPDLR000222,Tamil Nadu,Salem,9207282851,Silver,Luxury,2024-10-21,same mobile as helper
ASPCON003437,Lokesh Shetty,ASPDLR000942,Tamil Nadu,Chennai,9720587734,Silver,Luxury,2024-10-19,spelling mismatch
ASPCON003438,Priya Nair,ASPDLR000949,Karnataka,Belagavi,7428976073,Silver,Interior repaint,,same mobile as helper
