registration_id,registration_date,dealer_id,dealer_name,sku_id,tyre_serial_no,vehicle_type,customer_mobile,km_at_registration,extra_warranty_flag,source
CEAWAR00004499,2025-11-28,CEASUB001285,Shree Suresh Tyres,CEA0005,C4375662,Tractor,6995406327,NA,N,manual
CEAWAR00004500,11/04/2025,CEADLR000302,Lucky Lokesh Enterprises,CEA0025,B8423659,2W,7153613048,61472,Y,fleet upload
CEAWAR00004501,24/02/2026,CEASUB000793,Vijaya Hari Tyres,CEA0012,D3268244,LCV,7326858519,0,pending,dealer app
CEAWAR00004502,07-Oct-25,CEASUB000773,Vijaya Deepak Tyres,CEA0018,A2889738,LCV,9652036418,0,pending,website
CEAWAR00004503,2025-12-18,CEASUB001334,Modern Priya Corporation,CEA0014,B7441011,Truck,6418975042,0,N,fleet upload
CEAWAR00004504,2024-06-30,CEASUB003930,National Prakash Services,CEA0003,D2717350,2W,7577044812,NA,pending,call center
CEAWAR00004505,2024-09-04,CEASUB003917,Murugan Chandra Traders,CEA0018,A5418185,Tractor,9256651765,69258,pending,fleet upload
CEAWAR00004506,2024-05-30,CEASUB000734,Ganesh Lokesh Chemicals,CEA0005,D4832400,Bus,8929460089,0,pending,dealer app
CEAWAR00004507,21/02/2025,CEASUB002733,Prime Meena Tyres Ltd,CEA0031,A7279182,2W,6993939434,23353,Y,call center
CEAWAR00004508,2025-01-06,CEASUB001822,City Meena Agencies,CEA0011,A6248008,2W,9268728166,70491,pending,fleet upload
CEAWAR00004509,08/13/2024,CEASUB000663,Shree Anand Traders,CEA0002,D8553375,Car,7596843417,0,N,dealer app
CEAWAR00004510,2025-04-09,CEASUB004089,PRIME PRIYA TYRES,CEA0007,C9589506,2W,8657133374,34124,Y,fleet upload
CEAWAR00004511,2024-05-15,CEASUB004120,Kaveri Hari Agro,CEA0037,A8371523,Truck,0,NA,N,website
CEAWAR00004512,2026-02-18,CEADLR000257,Modern Deepak Mart,CEA0035,D7725583,LCV,7359725878,43677,N,call center
CEAWAR00004513,2025-04-30,CEASUB001552,Sree Karthik Services,CEA0005,D5477441,LCV,9112379887,56083,N,website
CEAWAR00004514,2024-08-14,CEASUB002008,Modern Meena Tyres Pvt,CEA0009,D4446603,2W,8662983023,1190,N,dealer app
CEAWAR00004515,2025-01-28,CEADLR000329,Shree Sanjay Services,CEA0038,C9967041,Truck,7433971027,NA,N,dealer app
CEAWAR00004516,2025-03-05,CEASUB001089,Prime Arun Mart,CEA0006,B3617337,Tractor,9452437588,0,Y,manual
CEAWAR00004517,2024-09-24,CEADLR000248,ROYAL ANAND TYRES,CEA0024,B9869052,2W,9226787341,32666,Y,call center
CEAWAR00004518,2024-06-19,CEASUB002611,Royal Priya Tyres,CEA0025,C3991977,2W,7647411489,NA,Y,fleet upload
CEAWAR00004519,2025-05-01,CEASUB004330,Mahalakshmi Lakshmi Enterprises,CEA0017,D5408414,Truck,6375001558,0,pending,website
CEAWAR00004520,2025-11-16,CEASUB002080,New Naveen Traders,CEA0020,B9191132,Truck,8156759465,NA,pending,dealer app
CEAWAR00004521,2025-10-19,CEASUB002198,Shree Manoj Tyres,CEA0016,B6571871,Tractor,8966465846,NA,N,dealer app
CEAWAR00004522,08/19/2025,CEASUB003089,Shree Bala Tyres,CEA0036,D7950782,Car,9556721724,0,N,website
CEAWAR00004523,2025-05-13,CEASUB001401,Sree Priya Stores,CEA0020,A2317252,Truck,7356813713,NA,pending,website
CEAWAR00004524,30/06/2025,CEASUB001955,Sri Venkatesh Agencies Ltd,CEA0033,B2935217,Car,,0,N,call center
CEAWAR00004525,2025-04-28,CEASUB002427,Prime Rafiq Tyres,CEA0010,C2902781,2W,7695700804,NA,pending,fleet upload
CEAWAR00004526,2025-05-23,CEASUB000943,Kaveri Kavya Stores,CEA0011,D1256070,Bus,6663747902,0,N,dealer app
CEAWAR00004527,05/04/2024,CEASUB003581,Sri Karthik Chemicals,CEA0023,B2213015,LCV,7830551353,64297,pending,dealer app
CEAWAR00004528,2024-08-10,CEASUB003990,Royal Rafiq Services,CEA0034,D1129694,2W,8003378440,NA,N,website
CEAWAR00004529,2024-06-29,CEASUB000873,City Irfan Tyres,CEA0032,B6157974,LCV,6115377000,22111,N,dealer app
CEAWAR00004530,2025-02-09,CEASUB002640,Kaveri Prakash Distributors,CEA0005,A2343675,Truck,7569617869,11393,N,website
CEAWAR00004531,10/27/2024,CEASUB002271,Shree Karthik Corporation,CEA0007,A6507832,Bus,8590563535,0,N,dealer app
CEAWAR00004532,2024-05-28,CEASUB002778,Ganesh Bala Agencies,CEA0037,D1757284,Bus,7312967940,0,pending,website
CEAWAR00004533,2025-12-21,CEADLR000462,New Sanjay Tyres,CEA0023,A3767202,Car,8079999438,NA,Y,fleet upload
CEAWAR00004534,2026-01-17,CEASUB000539,Sri Yusuf Depot,CEA0018,D6554687,2W,9442710081,0,Y,dealer app
CEAWAR00004535,2024-09-04,CEASUB003403,New Venkatesh Tyres,CEA0010,A4282965,Tractor,7413963211,54609,Y,website
CEAWAR00004536,2025-01-22,CEASUB003392,Metro Arun Sales,CEA0018,D5940529,LCV,9666192379,NA,pending,call center
CEAWAR00004537,2025-05-10,CEASUB001604,Mahalakshmi Kavya Stores,CEA0029,D3818503,Car,8601318315,54628,N,manual
CEAWAR00004538,2025-11-29,CEASUB001720,Kaveri Chandra Tyres,CEA0013,A1103995,LCV,8841966770,6422,Y,manual
CEAWAR00004539,2024-10-13,CEASUB003046,Balaji Naveen Associates,CEA0002,B3296233,Truck,7441593453,NA,Y,website
CEAWAR00004540,11/25/2024,CEASUB001311,City Geetha Agencies,CEA0021,D4385842,Tractor,8921676343,22938,N,dealer app
CEAWAR00004541,2024-07-26,CEASUB001999,Prime Prakash Chemicals,CEA0035,D4962675,Truck,8142136509,0,Y,dealer app
CEAWAR00004542,2025-03-08,CEASUB002018,Lucky Farida Associates,CEA0004,A6504924,Bus,9072070161,NA,N,website
CEAWAR00004543,2025-10-29,CEASUB000149,Shree Lakshmi Stores,CEA0013,A5140829,2W,6107857217,10004,N,dealer app
CEAWAR00004544,06/05/2025,CEASUB003280,Murugan Yusuf Depot,CEA0034,D2440359,Truck,7271282290,NA,pending,website
CEAWAR00004545,2025-01-11,CEASUB001839,New Revathi Stores Ltd,CEA0038,A9683591,LCV,9338259954,NA,Y,manual
CEAWAR00004546,2025-03-10,CEASUB001824,Balaji Chandra Paints,CEA0006,C6047523,LCV,7417518772,0,Y,website
CEAWAR00004547,11/02/2026,CEASUB000652,New Prakash Agro,CEA0008,C2483998,Tractor,6078748942,6332,pending,manual
CEAWAR00004548,2024-06-10,CEASUB004152,National Suresh Distributors,CEA0004,A5582755,Truck,8617720132,46319,pending,dealer app
CEAWAR00004549,2024-12-14,CEASUB003379,STAR CHANDRA STORES,CEA0002,C2840694,LCV,8857148336,NA,Y,dealer app
CEAWAR00004550,02-Feb-25,CEASUB001500,Royal Venkatesh Tyres,CEA0020,C1726269,Car,7899211842,0,Y,manual
CEAWAR00004551,2024-06-01,CEASUB001477,Royal Karthik Distributors,CEA0028,D2798306,2W,7752583421,NA,Y,call center
CEAWAR00004552,2025-11-24,CEASUB000815,National Lokesh Mart,CEA0030,A5371218,Tractor,9311248202,5126,N,website
CEAWAR00004553,2026-03-10,CEASUB003844,Kaveri Irfan Paints,CEA0009,B5995591,Bus,9711405360,13525,pending,manual
CEAWAR00004554,2026-02-12,CEADLR000449,Sri Chandra Tyres & Co,CEA0026,B5552562,Tractor,9819671023,0,N,manual
CEAWAR00004555,2025-02-24,CEASUB002398,Lucky Prakash Mart,CEA0009,B1659590,Tractor,7570947629,28587,Y,fleet upload
CEAWAR00004556,2025-10-28,CEADLR000414,Lucky Jagan Hardware,CEA0016,B1608764,Truck,9459016623,43158,Y,fleet upload
CEAWAR00004557,2024-11-26,CEADLR000244,New Farida Tyres,CEA0030,C3458174,Truck,9531507250,18711,Y,dealer app
CEAWAR00004558,2024-09-25,CEASUB000473,Mahalakshmi Geetha Mart,CEA0033,C7996823,2W,7563143813,NA,pending,website
CEAWAR00004559,2025-08-02,CEASUB003886,Metro Hari Paints,CEA0022,A6686309,LCV,6472667426,0,pending,dealer app
CEAWAR00004560,2024-04-27,CEASUB001302,City Anand Tyres,CEA0023,B6277330,Bus,7820309117,NA,Y,call center
CEAWAR00004561,2025-12-16,CEASUB003940,SHREE CHANDRA SALES,CEA0022,B7545185,Tractor,7113369231,NA,Y,manual
CEAWAR00004562,2026-01-07,CEASUB003061,Mahalakshmi Meena Traders,CEA0024,D1203732,LCV,9005740005,13342,pending,website
CEAWAR00004563,2025-12-29,CEASUB001932,Kaveri Bala Tyres,CEA0002,B9503541,LCV,8946026033,11909,pending,website
CEAWAR00004564,17/11/2024,CEASUB000512,Prime Chandra Stores,CEA0024,B9840799,LCV,9999999999,NA,pending,dealer app
CEAWAR00004565,2025-04-19,CEASUB001383,Murugan Priya Corporation,CEA0013,A7484259,Bus,6379702233,NA,pending,call center
CEAWAR00004566,2025-04-02,CEASUB002967,United Rafiq Distributors,CEA0003,C5874276,Bus,9947550220,0,N,dealer app
CEAWAR00004567,2024-09-26,CEASUB001023,National Sanjay Hardware,CEA0020,D8807908,2W,8289360066,0,Y,dealer app
CEAWAR00004568,2024-11-17,CEASUB003810,Mahalakshmi Arun Paints,CEA0026,C4650235,Bus,7036104474,10086,pending,dealer app
CEAWAR00004569,2024-12-11,CEASUB003433,Ganesh Jagan Tyres,CEA0002,C5635594,Bus,7782186885,0,pending,dealer app
CEAWAR00004570,12-Aug-25,CEASUB002379,United Naveen Associates,CEA0025,A8616535,Tractor,8540098582,0,Y,call center
CEAWAR00004571,07/04/2024,CEASUB002592,Mahalakshmi Priya Tyres,CEA0009,A1329511,Car,7907011258,0,Y,dealer app
CEAWAR00004572,2024-08-20,CEASUB000450,Mahalakshmi Karthik Mart,CEA0038,D8148104,LCV,,NA,Y,manual
CEAWAR00004573,2024-10-18,CEADLR000441,Royal Senthil Tyres,CEA0036,A6241303,Truck,9016651019,50237,Y,website
CEAWAR00004574,2026-02-05,CEASUB000866,Vijaya Geetha Depot,CEA0011,C4927543,2W,6276710352,NA,pending,fleet upload
CEAWAR00004575,2024-12-26,CEASUB002809,Lucky Farida Traders,CEA0028,B7758154,Tractor,7399964406,14383,N,fleet upload
CEAWAR00004576,2024-08-22,CEASUB000147,Shree Ganesh Agro,CEA0003,C8834720,Tractor,9883748678,0,N,manual
CEAWAR00004577,12-Feb-25,CEASUB001778,Ganesh Geetha Tyres,CEA0031,B2908269,2W,NA,0,N,manual
CEAWAR00004578,2024-10-20,CEASUB003605,United Sanjay Tyres,CEA0027,B6877754,Car,9363869282,NA,pending,fleet upload
CEAWAR00004579,2025-04-18,CEASUB004342,Star Kavya Traders,CEA0022,B2583093,Car,8244295666,0,N,manual
CEAWAR00004580,2024-11-20,CEASUB003598,Lucky Manoj Paints,CEA0023,D5774967,Truck,7661288169,NA,pending,manual
CEAWAR00004581,23/07/2024,CEASUB003634,Ganesh Kavya Tyres,CEA0031,B8851733,Truck,8301398458,24354,Y,dealer app
CEAWAR00004582,2024-07-12,CEADLR000206,Royal Prakash Services,CEA0001,D8167173,LCV,8220648096,74636,Y,manual
CEAWAR00004583,2024-11-13,CEASUB000846,SRI SOWMYA FERTILISERS,CEA0030,D7905390,Bus,9879790521,NA,N,dealer app
CEAWAR00004584,09/16/2025,CEASUB002181,National Revathi Tyres,CEA0013,D8719490,Bus,6653096596,0,pending,fleet upload
CEAWAR00004585,2024-08-18,CEASUB002115,City Bala Fertilisers,CEA0021,C7823582,Bus,8694011856,NA,pending,call center
CEAWAR00004586,2025-10-27,CEASUB001997,Murugan Irfan Depot,CEA0030,B8571805,Car,8816778869,17908,N,call center
CEAWAR00004587,2024-07-12,CEASUB003582,Lucky Sowmya Stores,CEA0027,B3457770,Truck,6668421045,NA,Y,fleet upload
CEAWAR00004588,2024-12-31,CEASUB000038,City Chandra Distributors,CEA0034,B4330612,Tractor,7770727332,0,pending,website
CEAWAR00004589,2025-12-09,CEASUB001363,New Naveen Tyres,CEA0021,D4163812,LCV,6790859895,0,Y,call center
CEAWAR00004590,2024-12-01,CEASUB000117,United Hari Sales,CEA0037,C6060178,Truck,9999999999,57689,Y,website
CEAWAR00004591,2024-10-02,CEASUB003684,Lucky Rafiq Tyres Pvt,CEA0009,B9966436,Truck,8836567407,NA,N,call center
CEAWAR00004592,2025-10-19,CEASUB001956,Vijaya Rafiq Tyres,CEA0033,B3170963,Bus,9805219651,0,Y,dealer app
CEAWAR00004593,2024-05-04,CEASUB001226,Kaveri Prakash Hardware,CEA0004,A7636413,Bus,6243408910,NA,pending,fleet upload
CEAWAR00004594,2024-12-08,CEASUB003620,MODERN RAFIQ CHEMICALS,CEA0030,B3499473,Car,7258301678,0,N,manual
CEAWAR00004595,2024-09-06,CEADLR000460,Sree Lakshmi Mart,CEA0013,A4931166,Tractor,,54682,pending,call center
CEAWAR00004596,2025-08-29,CEASUB003633,Ganesh Kavya Sales,CEA0023,C3467289,LCV,9525131399,0,N,call center
CEAWAR00004597,2024-07-02,CEASUB000143,National Yusuf Agencies,CEA0004,D6766939,LCV,8504403232,0,N,call center
CEAWAR00004598,2024-06-03,CEASUB003763,National Bala Tyres,CEA0032,B2091249,2W,9239188710,10044,N,fleet upload
CEAWAR00004599,30/09/2024,CEASUB001654,United Sanjay Tyres,CEA0009,D8974058,2W,7218565318,0,N,dealer app
CEAWAR00004600,2024-07-07,CEASUB001067,Lucky Manoj Chemicals,CEA0034,A1986902,Truck,9241715151,0,N,fleet upload
CEAWAR00004601,2024-09-26,CEASUB000603,Mahalakshmi Sowmya Agro,CEA0024,C4425055,Tractor,7142322561,0,pending,dealer app
CEAWAR00004602,2024-10-01,CEASUB002024,Sree Anand Agro,CEA0010,B4984422,Tractor,8569238113,NA,pending,dealer app
CEAWAR00004603,2024-08-07,CEASUB000193,Shree Prakash Agencies,CEA0015,A4022760,Tractor,7817244469,NA,Y,website
CEAWAR00004604,09/27/2025,CEADLR000261,Lucky Suresh Fertilisers,CEA0001,C7691538,Tractor,9834208630,0,pending,call center
CEAWAR00004605,2025-03-29,CEASUB002960,Sri Ganesh Corporation,CEA0020,C5181447,Tractor,7895540813,14770,Y,dealer app
CEAWAR00004606,2024-05-29,CEASUB002145,UNITED LAKSHMI TRADERS,CEA0020,D4483745,Truck,6532214342,NA,pending,dealer app
CEAWAR00004607,05-Jul-25,CEASUB001560,Sree Jagan Distributors,CEA0007,D8771778,LCV,6447604239,60976,pending,manual
CEAWAR00004608,2024-05-03,CEADLR000066,Balaji Karthik Mart,CEA0015,B3900983,Bus,6058039541,61523,pending,dealer app
CEAWAR00004609,2025-02-14,CEASUB001582,KAVERI SANJAY TYRES,CEA0005,D9058463,Tractor,6359513134,NA,pending,website
CEAWAR00004610,2025-09-25,CEASUB000548,City Yusuf Associates,CEA0028,D5821000,Tractor,7681504880,NA,N,website
CEAWAR00004611,04/07/2025,CEASUB002891,National Arun Agro,CEA0016,D5000901,LCV,7070248104,0,Y,manual
CEAWAR00004612,2024-11-05,CEASUB003503,Lucky Meena Paints,CEA0026,A1445607,Bus,8051842084,0,N,call center
CEAWAR00004613,2024-06-28,CEASUB001814,Royal Priya Fertilisers,CEA0004,D8432168,2W,8470686932,0,Y,call center
CEAWAR00004614,2025-12-03,CEASUB004361,Prime Priya Tyres,CEA0001,C7926080,Truck,6475949837,NA,Y,manual
CEAWAR00004615,2026-02-02,CEASUB000290,Murugan Chandra Associates,CEA0033,B3770376,2W,6942671487,NA,Y,dealer app
CEAWAR00004616,2024-12-27,CEASUB001901,Modern Irfan Traders,CEA0036,D7151565,Bus,7011336972,NA,Y,call center
CEAWAR00004617,01/25/2026,CEASUB000518,Ganesh Anand Paints,CEA0013,D6247777,Tractor,9958045400,0,N,website
CEAWAR00004618,2025-08-19,CEASUB003082,Modern Manoj Tyres,CEA0009,D8939127,LCV,9761667147,25630,N,call center
CEAWAR00004619,2026-03-03,CEASUB001110,New Venkatesh Traders,CEA0036,D3366011,Tractor,8320545544,NA,pending,manual
CEAWAR00004620,2024-10-27,CEASUB000686,New Sowmya Tyres,CEA0005,B4657102,Tractor,7658973976,31527,N,manual
CEAWAR00004621,2024-06-29,CEASUB001322,Shree Kavya Stores,CEA0018,C1076059,Truck,8064943073,0,Y,website
CEAWAR00004622,2025-08-29,CEADLR000307,Star Rafiq Associates,CEA0008,B1023475,Bus,6160537160,63655,pending,website
CEAWAR00004623,2025-06-26,CEASUB004298,Ganesh Anand Services,CEA0031,B6317889,2W,9472258251,NA,N,call center
CEAWAR00004624,18-Nov-24,CEASUB002398,Lucky Prakash Mart,CEA0018,-,Tractor,9882263608,0,N,manual
CEAWAR00004625,2024-11-24,CEADLR000074,UNITED SENTHIL AGRO,CEA0012,A3998052,2W,7377033237,42789,pending,manual
CEAWAR00004626,2024-12-10,CEASUB004441,City Hari Tyres,CEA0030,A2996190,Truck,9388286284,NA,Y,fleet upload
CEAWAR00004627,2024-11-14,CEASUB000128,Murugan Kavya Depot,CEA0028,C4512700,Truck,9437205359,0,Y,dealer app
CEAWAR00004628,2026-03-02,CEASUB002761,Lucky Suresh Tyres,CEA0026,A4574968,Bus,7470349521,NA,pending,call center
CEAWAR00004629,2025-09-13,CEASUB000036,Ganesh Chandra Tyres,CEA0007,D1369761,Bus,8747792893,40052,N,website
CEAWAR00004630,2025-02-17,CEASUB003226,Kaveri Jagan Associates,CEA0025,A2172024,Tractor,7000882216,36319,N,manual
CEAWAR00004631,06/08/2024,CEADLR000030,National Ganesh Tyres,CEA0010,C5703276,Car,6004951860,25099,Y,website
CEAWAR00004632,2025-09-24,CEASUB003313,Murugan Deepak Agro,CEA0015,B8395601,Truck,6846896295,57886,pending,manual
CEAWAR00004633,11/05/2024,CEASUB000155,Mahalakshmi Venkatesh Paints,CEA0017,D4393192,Tractor,6582919156,NA,Y,dealer app
CEAWAR00004634,2024-08-05,CEASUB000855,NEW ANAND SALES,CEA0026,A5772857,2W,8771008757,56433,pending,website
CEAWAR00004635,2025-07-12,CEASUB001427,Ganesh Lakshmi Agencies,CEA0006,D3292157,LCV,7308399119,0,Y,manual
CEAWAR00004636,28/11/2024,CEASUB002247,New Irfan Sales,CEA0019,A6540213,Truck,8834734013,40634,Y,fleet upload
CEAWAR00004637,29/12/2025,CEASUB004341,Royal Arun Distributors,CEA0036,D2290500,Bus,6076978338,0,N,call center
CEAWAR00004638,26-Sep-24,CEASUB001813,United Sanjay Agencies,CEA0016,D1640408,Car,8380012414,0,Y,fleet upload
CEAWAR00004639,2024-05-28,CEASUB004048,Sri Irfan Associates,CEA0004,A8696950,Car,,23323,Y,dealer app
CEAWAR00004640,2025-08-02,CEADLR000362,Metro Priya Tyres,CEA0025,C7554531,2W,8816573274,0,pending,dealer app
CEAWAR00004641,2025-05-10,CEASUB003677,Star Senthil Distributors,CEA0005,A2783926,Truck,7832550906,NA,N,call center
CEAWAR00004642,21/01/2025,CEADLR000732,Vijaya Revathi Tyres,CEA0038,B6026914,Truck,9980869241,13638,pending,manual
CEAWAR00004643,2026-02-06,CEADLR000425,Ganesh Chandra Tyres,CEA0014,B9496320,LCV,7644025150,0,N,website
CEAWAR00004644,2024-06-20,CEASUB003284,Modern Naveen Paints,CEA0022,A8649165,LCV,7241690072,26093,Y,fleet upload
CEAWAR00004645,2024-05-16,CEASUB000810,Sree Senthil Fertilisers,CEA0028,B5006722,Tractor,7721143477,0,N,website
CEAWAR00004646,11/12/2024,CEASUB003198,Shree Bala Tyres,CEA0012,D9035435,Truck,,NA,Y,website
CEAWAR00004647,2025-01-13,CEASUB003767,Ganesh Revathi Tyres,CEA0038,A6255348,Bus,8155220554,0,pending,website
CEAWAR00004648,2024-06-22,CEASUB001598,Kaveri Priya Chemicals,CEA0014,A1691753,LCV,8449610679,NA,N,fleet upload
CEAWAR00004649,2025-11-23,CEASUB001718,Sri Prakash Fertilisers,CEA0029,D1760266,LCV,7203557999,NA,Y,manual
CEAWAR00004650,2024-10-07,CEADLR000414,Lucky Jagan Hardware,CEA0022,B9203363,Tractor,6167996830,NA,pending,call center
CEAWAR00004651,2024-04-17,CEASUB003319,Kaveri Bala Tyres,CEA0026,C2514040,Bus,9501060332,21725,Y,call center
CEAWAR00004652,2025-01-23,CEASUB003707,Sri Bala Hardware,CEA0024,C1550584,Tractor,6270223046,0,Y,dealer app
CEAWAR00004653,05/02/2026,CEASUB002602,Kaveri Venkatesh Tyres,CEA0035,A4872732,Car,6048826206,NA,N,manual
CEAWAR00004654,24/05/2024,CEASUB003853,Modern Lokesh Tyres,CEA0036,A2390942,Bus,7701214299,NA,N,website
CEAWAR00004655,2025-07-28,CEASUB002806,Shree Lokesh Agro,CEA0012,C6001945,Tractor,8507512788,0,pending,manual
CEAWAR00004656,2024-04-08,CEASUB000230,Shree Priya Tyres,CEA0013,B5608544,Tractor,6880592956,NA,N,dealer app
CEAWAR00004657,2024-07-20,CEASUB001879,National Geetha Paints,CEA0029,C7205559,Car,8735418105,28455,pending,fleet upload
CEAWAR00004658,2025-07-29,CEASUB000455,GANESH KARTHIK TYRES,CEA0002,C2226658,Car,9902362145,69334,N,website
CEAWAR00004659,10/20/2024,CEADLR000491,Metro Bala Tyres,CEA0016,D7124287,Truck,9403680706,0,pending,call center
CEAWAR00004660,03/07/2024,CEASUB001352,Balaji Naveen Distributors,CEA0012,C7932456,Truck,7604039646,0,pending,website
CEAWAR00004661,2024-11-19,CEASUB001502,Modern Geetha Agro,CEA0001,A5215699,Car,9914388324,24940,pending,fleet upload
CEAWAR00004662,27/06/2024,CEASUB003123,Star Meena Tyres,CEA0012,C4628943,Bus,7380765509,2805,Y,call center
CEAWAR00004663,2025-04-03,CEASUB003767,Ganesh Revathi Tyres,CEA0021,D6526443,Car,9058670226,62788,N,dealer app
CEAWAR00004664,2026-01-30,CEADLR000279,Star Meena Enterprises,CEA0017,B4112323,2W,6776324625,NA,pending,call center
CEAWAR00004665,2025-08-19,CEASUB002372,Prime Revathi Corporation,CEA0024,D9224336,Truck,7094919619,43771,N,manual
CEAWAR00004666,2025-05-18,CEASUB003880,Vijaya Bala Agro,CEA0003,C5177728,Bus,6498861626,71592,Y,call center
CEAWAR00004667,2025-09-10,CEASUB000504,Royal Meena Tyres,CEA0003,A1696566,Tractor,7953738506,NA,pending,dealer app
CEAWAR00004668,30/12/2025,CEASUB003683,Mahalakshmi Naveen Chemicals,CEA0019,D1321836,Tractor,9975089943,NA,pending,manual
CEAWAR00004669,2025-06-26,CEASUB004215,Royal Yusuf Tyres,CEA0018,C1745073,Tractor,8622377760,NA,pending,fleet upload
CEAWAR00004670,2024-12-29,CEASUB000158,Kaveri Lokesh Agro,CEA0005,A9645421,2W,7953374986,13603,Y,call center
CEAWAR00004671,2025-12-12,CEASUB003405,United Chandra Stores,CEA0025,D2825934,2W,7017713796,0,Y,manual
CEAWAR00004672,2025-11-28,CEASUB003829,Metro Sowmya Hardware,CEA0035,D3069221,LCV,7559549698,3062,pending,fleet upload
CEAWAR00004673,2024-11-11,CEASUB004446,Mahalakshmi Meena Agencies,CEA0014,B4326195,Car,6812009026,0,pending,dealer app
CEAWAR00004674,2024-07-17,CEASUB000436,Ganesh Jagan Fertilisers,CEA0013,C7858133,Bus,7939065445,0,Y,dealer app
CEAWAR00004675,2024-04-11,CEASUB003113,United Lokesh Chemicals Pvt,CEA0029,C4102993,Truck,7190306990,NA,Y,fleet upload
CEAWAR00004676,2024-10-19,CEASUB003425,Modern Lakshmi Tyres,CEA0033,B2670112,2W,7916470720,NA,pending,website
CEAWAR00004677,09/01/2024,CEASUB002550,Royal Rafiq Distributors,CEA0036,C7200722,LCV,9996860867,1756,N,call center
CEAWAR00004678,2024-06-06,CEASUB000471,Metro Farida Traders,CEA0011,D8013296,Tractor,6212187483,39199,Y,fleet upload
CEAWAR00004679,04/01/2025,CEADLR000584,Star Revathi Tyres,CEA0020,D7909033,Bus,6379625153,60716,pending,manual
CEAWAR00004680,2026-03-11,CEASUB003101,Prime Hari Tyres,CEA0029,D8427872,2W,7987038061,7821,pending,website
CEAWAR00004681,2024-05-07,CEASUB000008,Lucky Deepak Fertilisers,CEA0033,A9336906,Truck,7266911148,37232,pending,manual
CEAWAR00004682,2024-07-25,CEASUB003654,Ganesh Prakash Services,CEA0026,null,LCV,0,NA,Y,call center
CEAWAR00004683,2025-05-25,CEASUB003456,Vijaya Bala Tyres,CEA0024,A6989811,Truck,8433267534,NA,N,website
CEAWAR00004684,2025-07-13,CEASUB002143,National Rafiq Sales,CEA0021,B8098191,Truck,8323722841,63890,N,fleet upload
CEAWAR00004685,2025-10-29,CEASUB000604,Sree Revathi Depot,CEA0003,D3343626,Car,9140587642,0,Y,manual
CEAWAR00004686,07/05/2025,CEASUB000766,Sree Prakash Tyres,CEA0023,NA,Truck,9503857471,0,pending,website
CEAWAR00004687,22/12/2024,CEASUB001315,Star Arun Hardware,CEA0007,A3846946,2W,8029036885,24455,Y,fleet upload
CEAWAR00004688,2024-05-02,CEASUB000268,Modern Sowmya Tyres,CEA0027,B8347283,Car,6038767348,NA,pending,website
CEAWAR00004689,2024-08-28,CEADLR000378,Lucky Chandra Tyres,CEA0010,C1649235,LCV,9495386468,0,Y,fleet upload
CEAWAR00004690,2025-01-11,CEASUB001495,Ganesh Manoj Stores,CEA0023,A7095400,Car,6847895356,NA,pending,website
CEAWAR00004691,2024-05-27,CEADLR000697,Vijaya Suresh Tyres,CEA0025,C4302648,Tractor,8660609539,0,pending,website
CEAWAR00004692,04/11/2025,CEASUB003446,Sree Prakash Tyres,CEA0014,B8733743,Car,9603819766,0,N,dealer app
